0,3.32114,2.09412,6.16158,4.24328
1,3.76124,2.16696,7.25241,6.38868
2,4.30256,2.93683,8.23876,8.45042
3,4.51765,3.09904,9.26454,10.3733
4,4.82617,3.17605,10.2537,12.6179
5,4.91462,3.64926,11.279,14.4698
6,5.19717,3.72665,12.1765,15.8312
7,5.24581,4.19657,13.1631,17.5009
8,5.51973,4.30577,14.0062,19.5699
9,5.83262,4.24609,14.8315,20.998
