-2.2514,-2.0921,-2.7313,-2.9265,-2.9957,0.33388,-0.49848,0.1404,0.15437,-0.37413,-0.34384,0.047468,-1.4807,-2.2612,-1.6145,-0.906,-1.2125,-2.6771,-2.0027,-2.3942,-3.1861,-2.0298,-2.1756,-2.3179,-1.4314,-1.3738,-1.3857,-0.48095,-0.044525,-0.65461,-1.4935,-0.29493,0.18961,-0.27463,-1.3946,-2.8732,-0.73196,-0.46784
-2.1952,-2.1007,-2.7569,-2.9277,-3.0123,0.10598,-0.33117,0.47859,0.49869,-0.33772,-0.29541,0.00072641,-1.4492,-2.0646,-1.6779,-0.81118,-1.0713,-2.7263,-2.27,-2.2803,-3.0228,-1.9694,-1.918,-2.4405,-0.65972,-1.218,-1.2345,-1.0318,-0.027613,-0.29057,-0.51436,-0.38305,0.14426,-0.46862,-1.524,-2.8468,-0.73076,-0.48595
-2.3641,-2.0706,-2.2925,-2.2681,-2.4435,0.1368,-0.53294,0.69785,0.60559,-0.45627,-0.45894,0.20869,-1.7207,-1.7872,-1.4669,-0.64552,-0.95256,-2.7296,-2.2117,-2.3312,-2.8694,-1.9606,-1.8295,-2.26,-0.73018,-1.077,-1.0686,-0.66966,-0.088879,-0.23755,-0.33943,-0.22155,0.25134,-0.30216,-1.7277,-2.4775,-0.46698,-0.42379
-2.4667,-2.0262,-2.2482,-2.3707,-2.2585,0.24021,-0.49758,0.14407,0.069674,-0.46644,-0.42845,0.71275,-1.7784,-1.6761,-1.4117,-0.49801,-0.78754,-2.4039,-2.1877,-2.1917,-2.9141,-1.8244,-1.796,-2.1349,-0.66087,-0.98228,-0.99228,0.087133,0.27008,-0.23198,-0.70867,-0.40701,-0.13519,-0.44559,-1.7557,-2.1486,-0.47226,-0.73476
-2.2211,-1.7011,-2.3679,-2.7971,-2.3098,0.11795,-0.47234,0.39513,0.32399,-0.5767,-0.54587,0.52296,-1.5981,-1.7369,-1.302,-0.59202,-0.84778,-2.237,-2.2857,-2.2585,-2.8766,-1.7464,-1.5798,-2.2159,-0.56464,-1.0488,-1.059,0.33373,0.67142,-0.33572,-0.5973,-0.26539,0.19808,-0.37396,-1.361,-2.1656,-0.41758,-0.81444
-2.3481,-1.5504,-2.0167,-2.4295,-2.1752,0.026875,-0.52586,0.43083,0.35924,-0.3515,-0.33804,0.35356,-1.4572,-1.5288,-1.1538,-0.53773,-0.85165,-1.9827,-2.2709,-2.2192,-2.85,-1.7816,-1.4169,-1.909,-0.60094,-0.9144,-0.91331,-0.20704,0.43159,0.20653,-0.50002,-0.42041,0.27396,-0.35895,-1.2203,-2.2099,-0.50776,-0.68118
-2.3617,-1.4839,-1.8948,-2.2932,-2.1453,0.062371,-0.40986,0.44724,0.4251,-0.26207,-0.25274,0.54184,-1.2895,-1.6099,-0.86088,-0.47975,-0.69144,-1.8078,-2.3915,-1.9671,-2.6103,-1.4965,-1.266,-2.0008,-0.5463,-0.67249,-0.66257,0.12895,0.30496,0.58046,-0.32724,0.079142,0.29317,-0.24616,-0.88498,-2.0343,-0.67207,-0.70441
-2.1898,-1.2877,-1.4839,-2.0002,-1.7907,0.24316,-0.1434,0.34663,0.40964,-0.36982,-0.33671,0.87112,-1.1328,-1.4665,-0.78612,-0.28232,-0.48422,-1.7452,-2.2937,-1.8371,-2.4991,-1.3664,-0.96868,-1.6172,-0.65027,-0.84958,-0.83643,0.37096,0.33183,0.83774,0.05444,0.40361,0.37478,-0.24533,-0.86051,-1.8637,-0.47614,-0.48071
-1.8875,-1.1579,-1.5503,-1.7586,-1.6702,0.37496,-0.068518,0.54516,0.48643,0.047316,0.079597,0.56185,-0.87229,-1.2106,-0.65608,-0.2866,-0.46794,-1.5238,-1.8845,-1.8552,-2.3373,-1.2859,-0.8045,-1.198,-0.58896,-0.91517,-0.9263,0.76435,0.71031,0.73786,0.10389,0.51847,0.45444,-0.36917,-0.94179,-1.8031,-0.28798,-0.49875
-1.6085,-1.1035,-1.1337,-1.434,-1.3586,0.4136,0.084757,0.90139,0.78294,0.28988,0.328,0.58325,-0.79449,-1.0232,-0.62702,-0.17502,-0.42413,-1.3927,-1.7296,-1.6967,-2.2784,-1.1996,-0.73882,-1.3618,-0.44861,-0.69129,-0.68972,0.61604,1.2008,0.3946,-0.35196,0.68384,0.40716,0.0022324,-0.82971,-1.5836,-0.1011,-0.49829
