100003,100004,100005,100014,100018,100019,100020,100021,100023,100024,100025,100026,100027,100028,100029,100030,100031,100032,100033,100034,100035,100036,100038,100039,100040
-2.838,-3.803,-3.895,-3.195,-4.238,-3.477,-3.304,-4.004,-3.077,-3.175,-1.68,-3.555,-3.548,-3.85,-3.781,-3.183,-3.935,-3.953,-3.191,-3.35,-3.413,-3.391,-3.754,-3.052,-4.057
-2.73,-3.427,-3.802,-3.082,-4.231,-3.284,-3.168,-3.937,-2.96,-3.046,-0.652,-1.391,-1.396,-3.76,-3.663,-3.03,-3.87,-3.913,-3.011,-3.207,-3.262,-3.347,-3.594,-2.771,-4.028
-2.659,-3.657,-3.749,-2.957,-4.174,-3.071,-2.968,-3.81,-2.828,-2.859,-2.745,-2.791,-2.757,-3.661,-3.432,-2.954,-3.809,-3.843,-2.819,-2.999,-3.053,-3.278,-3.412,-2.623,-3.987
-2.622,-3.126,-3.57,-2.785,-4.134,-2.878,-2.82,-3.768,-2.67,-2.742,-0.506,-1.576,-1.594,-3.556,-3.111,-2.611,-3.714,-3.779,-2.571,-2.782,-2.838,-3.203,-3.211,-2.417,-3.923
-2.533,-2.617,-3.447,-2.599,-4.005,-2.612,-2.634,-3.711,-2.484,-2.517,-1.161,-1.828,-1.835,-3.428,-2.748,-2.286,-3.605,-3.669,-2.353,-2.536,-2.597,-3.097,-2.974,-2.155,-3.881
-2.526,-2.293,-3.289,-2.369,-3.927,-2.26,-2.37,-3.611,-2.258,-2.298,-2.317,-2.528,-2.517,-3.28,-2.369,-1.96,-3.544,-3.58,-2.13,-2.28,-2.344,-2.737,-2.687,-1.94,-3.791
-2.718,-2.354,-3.117,-2.123,-3.788,-1.87,-2.073,-3.423,-1.985,-2.01,-1.266,-1.175,-1.173,-3.056,-1.942,-1.576,-3.365,-3.493,-1.855,-2.008,-2.072,-2.229,-2.435,-1.652,-3.678
-2.568,-1.615,-2.863,-1.837,-3.63,-1.547,-1.751,-3.17,-1.708,-1.722,-0.872,-1.612,-1.58,-2.794,-1.466,-1.204,-3.096,-3.272,-1.662,-1.706,-1.777,-1.604,-2.054,-1.059,-3.56
-2.206,-1.404,-2.58,-1.539,-3.393,-1.191,-1.403,-2.971,-1.414,-1.413,-1.346,-1.582,-1.564,-2.444,-0.947,-0.86,-2.782,-3.025,-1.333,-1.381,-1.457,-1.066,-1.212,-0.752,-3.335
