-0.12587,-0.14518,-0.050897,-0.11951,-0.067648,-0.13425,-0.085103,-0.13722,-0.11655,-0.29874,-0.32527,-0.10694,-0.1553,-0.097243,-0.37178,-0.4771,-0.33319,-0.33355,-0.23024,-0.36915,-0.18199,-0.090042,-0.073953,-0.072706,-0.010509,-0.010532,-0.083599,-0.19088,-0.18721,-0.28309,-0.1855,-0.1352,-0.049263,-0.17656,-0.28447,-0.39568,-0.060184
-0.14145,-0.18372,-0.088089,-0.073981,-0.062284,-0.15607,-0.16702,-0.17468,-0.066829,-0.41021,-0.47233,-0.15601,-0.21548,-0.14145,-0.48591,-0.23243,-0.52158,-0.36303,-0.35694,-0.46728,-0.39863,-0.084677,-0.056636,-0.062845,-0.017013,-0.018563,-0.11512,-0.2364,-0.38789,-0.41744,-0.28266,-0.19768,-0.10298,-0.34513,-0.39742,-0.59929,-0.079699
-0.13959,-0.20116,-0.088852,-0.15937,-0.12739,-0.15171,-0.24437,-0.080094,-0.014419,-0.46693,-0.52305,-0.28374,-0.24646,-0.12663,-0.65979,-0.41378,-0.65783,-0.32677,-0.34932,-0.53433,-0.62179,-0.1091,-0.071302,-0.076334,-0.049776,-0.05625,-0.1438,-0.23956,-0.52551,-0.54726,-0.3445,-0.26815,-0.19292,-0.49521,-0.56098,-0.76096,-0.11158
-0.16128,-0.21611,-0.13331,-0.20239,-0.17228,-0.12395,-0.20895,-0.16859,-0.18761,-0.77306,-0.85026,-0.40006,-0.25063,-0.089809,-0.78878,-0.84917,-0.78856,-0.4225,-0.33522,-0.56129,-0.79723,-0.10701,-0.10147,-0.12007,-0.064179,-0.064403,-0.17129,-0.25124,-0.89037,-0.73861,-0.36628,-0.32283,-0.18951,-0.65559,-0.70527,-0.978,-0.47426
-0.14889,-0.21909,-0.12709,-0.23848,-0.23293,-0.093456,-0.25851,-0.46062,-0.47577,-0.94617,-0.97988,-0.49266,-0.27081,-0.073446,-0.96319,-1.0862,-0.88887,-0.31379,-0.24458,-0.5388,-0.94076,-0.13302,-0.11632,-0.10785,-0.064318,-0.065903,-0.1924,-0.19098,-0.84591,-0.78171,-0.43095,-0.32757,-0.19129,-0.74767,-0.87708,-1.2242,-0.84387
-0.18392,-0.24611,-0.16632,-0.254,-0.25702,-0.080335,-0.32114,-0.55985,-0.5673,-1.0978,-1.0923,-0.65741,-0.34687,-0.127,-1.0948,-1.1616,-1.0168,-0.39123,-0.21111,-0.51468,-1.0105,-0.14582,-0.11309,-0.11923,-0.079582,-0.082691,-0.20409,-0.18137,-0.83234,-0.71408,-0.43525,-0.34494,-0.21643,-0.86661,-1.0071,-1.3509,-1.2007
-0.18005,-0.25451,-0.18608,-0.26449,-0.2822,-0.08038,-0.35567,-0.85045,-0.927,-1.3308,-1.3319,-0.80925,-0.38208,-0.14595,-1.3488,-1.2834,-1.0861,-0.37134,-0.30065,-0.6067,-1.0334,-0.1507,-0.11797,-0.18519,-0.1225,-0.12664,-0.21633,-0.28859,-0.97972,-0.6517,-0.47198,-0.38698,-0.1905,-0.95853,-1.0912,-1.4856,-1.3764
-0.25746,-0.27815,-0.20987,-0.2677,-0.27425,-0.052874,-0.35036,-1.0494,-1.1284,-1.5341,-1.5398,-1.1152,-0.39158,-0.14176,-1.6053,-1.2554,-1.1838,-0.40188,-0.61322,-0.59798,-1.1718,-0.16267,-0.12894,-0.20875,-0.17572,-0.17848,-0.23649,-0.33472,-1.2577,-0.67227,-0.56819,-0.48669,-0.12863,-1.0424,-1.1536,-1.4829,-0.84527
-0.2585,-0.29795,-0.21464,-0.28514,-0.30685,-0.038669,-0.48152,-1.2065,-1.2951,-1.4691,-1.4604,-1.3538,-0.46541,-0.15163,-1.5784,-1.2573,-1.2303,-0.46839,-0.50523,-0.68251,-1.2866,-0.17406,-0.132,-0.20734,-0.19425,-0.199,-0.24798,-0.33461,-1.2288,-0.72201,-0.612,-0.58336,-0.22248,-1.0971,-1.1889,-1.3804,-0.68442
-0.30071,-0.31783,-0.22718,-0.30062,-0.30522,-0.045252,-0.47838,-1.3099,-1.3406,-1.4467,-1.4623,-1.3601,-0.47373,-0.17455,-1.6337,-1.346,-1.2794,-0.45761,-0.65664,-0.78096,-1.4451,-0.17717,-0.1412,-0.22452,-0.17637,-0.18024,-0.24735,-0.34042,-1.0017,-0.68878,-0.62441,-0.58305,-0.23597,-1.1567,-1.1127,-1.4638,-0.82893
