-0.050828,-0.084783,-0.056326,-0.047574,-0.082093,-0.058166,-0.29092,-0.14475,-0.12404,-0.17007,-0.12198,-0.1426,-0.16814,-0.11081,-0.12135,0.32115,-0.15784,-0.051823,-0.18883,-0.10584,-0.30918,-0.17747,-0.091801
-0.11938,-0.197,-0.2909,-0.14896,-0.15446,-0.25515,-0.53203,-0.13027,-0.48154,-0.32174,-0.25987,-0.30464,-0.022611,-0.080477,-0.091128,0.10879,-0.32857,-0.13269,-0.21218,-0.24143,-0.6114,-0.13843,-0.076849
-0.11513,-0.43269,-0.49972,-0.25753,-0.22468,-0.01605,-0.6618,-0.29161,-0.61695,-0.70396,-0.3927,-0.42395,0.024072,-0.21146,-0.21509,-0.45515,-0.62377,-0.21636,-0.13945,-0.10207,-0.95956,-0.55064,-0.089022
-0.11669,-0.74743,-0.8306,-0.35354,-0.4162,-0.16661,-0.67528,-0.5074,-0.5423,-0.92998,-0.46016,-0.62376,-0.12037,-0.24705,-0.24475,-0.60169,-1.175,-0.35529,-0.41838,-0.36061,-1.2168,-0.39,-0.14885
-0.20895,-1.1916,-1.2067,-0.4844,-0.59763,-0.33559,-0.974,-0.57346,-0.8492,-1.0514,-0.55605,-0.79898,-0.42847,-0.55616,-0.55408,-0.66147,-1.4426,-0.50705,-0.68064,-0.71344,-1.3741,-0.18034,-0.35807
-0.33527,-1.5072,-1.5129,-0.63086,-0.74917,-0.955,-1.2782,-0.62107,-1.0668,-1.1346,-0.67726,-0.87665,-0.67635,-0.85911,-0.85905,-0.7519,-1.8674,-0.68726,-0.99854,-1.0209,-1.4441,-0.63695,-0.51806
-0.5187,-1.7618,-1.6571,-0.77266,-0.96023,-1.0816,-1.6852,-0.78743,-1.2235,-1.3728,-0.89187,-1.0831,-0.6131,-1.0726,-1.0688,-0.98423,-1.8991,-0.82043,-1.1265,-1.1154,-1.5441,-1.0473,-0.58925
-0.6598,-2.0871,-1.6939,-0.96548,-1.306,-1.5533,-1.9297,-0.99049,-1.3501,-1.6921,-1.1133,-1.3305,-0.93582,-1.1911,-1.1963,-1.209,-2.121,-0.98701,-1.6486,-1.596,-1.7914,-1.2504,-0.72547
-0.85402,-2.1491,-1.902,-1.1427,-1.4977,-1.8522,-1.8723,-1.357,-1.4774,-1.9422,-1.2954,-1.4631,-1.26,-1.3483,-1.3435,-1.3427,-2.4859,-1.2712,-1.8375,-1.9189,-2.0027,-1.4905,-0.7369
-1.1081,-2.3552,-2.2096,-1.3422,-1.6368,-1.7577,-1.9115,-1.552,-1.2095,-1.8496,-1.5102,-1.6418,-1.4682,-1.5648,-1.5701,-1.7967,-2.633,-1.4855,-1.664,-1.553,-2.0699,-1.3824,-0.77844
