-0.21889,0.10535,-0.24939,0.15608,-0.49919,-0.041278,0.17516,0.031388,-0.080934,-0.078454,-0.071405,-0.076435,0.053286,0.099564,-0.14637,-0.22982,0.067397,-0.13132,-0.063932,-0.04927,-0.049092,-0.047196,-0.23721,-0.11535,-0.042963,-0.019365,-0.052411,0.073983,-0.25117,-0.23293,-0.12864,-0.013984,-0.028531,-0.33699
-0.11364,-0.07871,-0.5764,-0.35478,-0.58463,-0.23352,0.22677,-0.30164,-0.29427,-0.12645,-0.1133,-0.2458,0.018948,0.16239,-0.27334,-0.097391,0.045087,-0.11769,-0.044685,-0.17714,-0.041443,-0.044807,-0.38028,-0.14116,0.0082393,-0.16137,-0.25333,-0.11438,-0.40102,-0.3625,-0.32833,-0.063461,-0.15269,-0.081298
-0.19123,-0.053173,-0.84599,-0.28242,-0.8905,-0.40666,-0.15113,-0.51553,-0.41626,-0.14537,-0.12659,-0.27611,0.176,0.04897,-0.33679,-0.37344,-0.18693,-0.24058,-0.12786,-0.00077168,-0.11029,-0.10841,-0.63731,-0.35255,-0.21267,-0.37743,-0.58516,-0.099855,-0.41166,-0.33793,-0.3831,0.0090253,-0.073825,-0.33741
-0.34039,-0.18177,-0.88659,-0.30428,-0.95196,-0.71668,-0.68813,-0.66614,-0.58321,-0.40815,-0.36925,-0.40744,0.037054,0.0082235,-0.44677,-0.066153,-0.31197,-0.35277,-0.28402,-0.21515,-0.10525,-0.09946,-0.79124,-0.58906,-0.18888,-0.73884,-0.45123,-0.22863,-0.47687,-0.50774,-0.51651,0.020569,-0.2317,-0.40026
-0.50176,-0.285,-1.1072,-0.65816,-1,-0.90735,-0.51298,-0.80513,-0.7002,-0.49545,-0.47376,-0.43089,0.050601,0.18723,-0.58557,-0.32772,-0.56627,-0.4122,-0.055566,-0.29729,-0.19,-0.18627,-1.0496,-0.56464,-0.19972,-0.69309,-0.52656,-0.3043,-0.58648,-0.55741,-0.56812,0.090037,-0.35658,-0.45476
-0.85066,-0.22388,-1.234,-0.42519,-1.2161,-1.2096,-0.66466,-0.97463,-0.90801,-0.6872,-0.65932,-0.54126,0.12746,0.07603,-0.65201,-0.59531,-0.84296,-0.39673,-0.17723,-0.49647,-0.3787,-0.37392,-1.1547,-0.46496,-0.46822,-0.95171,-0.91202,-0.19318,-0.53261,-0.56385,-0.93579,0.12983,-0.17388,-0.52166
-0.89619,0.11069,-1.1847,-0.61633,-1.2276,-1.3633,-1.0588,-1.1802,-0.93286,-0.78131,-0.75968,-0.628,0.019932,0.28012,-0.96436,-0.86405,-1.0875,-0.56819,-0.32866,-0.65406,-0.55848,-0.55341,-1.0716,-0.77199,-0.75937,-1.0681,-1.1336,-0.36765,-0.60098,-0.56288,-1.0955,0.10912,-0.29248,-0.52144
-1.3689,-0.074394,-0.95152,-0.49913,-0.99258,-1.7272,-1.282,-1.3087,-0.97192,-1.0845,-1.0515,-0.828,0.026254,0.40826,-1.1612,-1.294,-1.0757,-0.56509,-0.33163,-0.8548,-0.68947,-0.6867,-1.2052,-1.0883,-0.85482,-1.1644,-1.2154,-0.57283,-0.82611,-0.82058,-1.122,-0.012744,-0.29139,-0.66687
-1.7383,-0.3202,-0.75605,-0.47926,-0.91621,-1.9007,-1.4694,-1.5427,-1.1376,-1.2034,-1.1646,-0.92536,-0.28389,0.22188,-1.4096,-1.2758,-0.94591,-0.58963,-0.40944,-1.056,-0.93738,-0.93484,-1.2636,-1.1781,-0.91257,-1.4187,-1.3888,-0.85646,-0.84588,-0.81943,-1.3364,-0.12423,-0.66658,-0.84202
-1.7824,-0.27991,-0.76598,-0.52775,-1.0903,-2.2349,-1.6979,-1.813,-1.4064,-1.3482,-1.3136,-1.0355,-0.30396,0.24083,-1.5208,-1.2332,-1.1055,-0.6206,-0.59278,-1.2735,-1.1338,-1.1378,-1.2666,-1.1786,-1.0493,-1.473,-1.4973,-1.0762,-0.98717,-0.96743,-1.521,-0.26789,-0.86612,-0.96165
