-0.60208,-0.40395,-0.50071,-2.0179,-0.26529,-1.4092,-0.67559,-0.69545,-0.50848,-0.33292,-0.32704,0.032367,-0.097641,-0.38328,-0.15542,-0.18747,0.0069188,-0.46384
-0.45413,-0.26695,-0.508,-2.162,0.054516,-1.271,-0.65557,-0.6107,-0.32212,0.15083,0.1547,0.082512,-0.048361,-0.32089,-0.1177,-0.057866,0.35681,-0.40599
-0.58247,-0.44829,-0.60876,-1.8742,0.23525,-0.99058,-0.55549,-0.61907,0.027525,0.045214,0.058846,0.16895,0.12312,-0.32566,-0.16422,0.019958,0.29591,-0.41075
-0.36559,-0.39951,-0.35906,-1.9472,0.28702,-0.8799,-0.29342,-0.54085,0.092155,0.30679,0.30566,0.23088,0.27681,-0.28569,-0.15291,0.10609,0.30751,-0.34722
-0.064181,-0.078492,-0.19678,-1.7969,0.47597,-0.70377,-0.081927,-0.56588,0.1899,0.45224,0.4566,0.25164,0.24824,-0.24845,-0.080657,0.18382,0.49474,-0.49612
-0.021659,0.045783,-0.13538,-1.4984,0.87375,-0.76006,-0.029215,-0.65417,0.45891,0.61742,0.61883,0.22241,0.27435,-0.25464,-0.0096007,0.28176,0.70317,-0.64732
0.058089,0.36787,0.057458,-1.3939,1.1051,-0.6235,0.076556,-0.68273,0.67189,0.70448,0.71067,0.25423,0.35123,-0.26081,0.011945,0.32556,0.95169,-0.39133
0.18596,0.45396,0.10622,-0.98311,1.1612,-0.62258,0.27774,-0.66301,0.64445,0.92114,0.90797,0.29924,0.24368,-0.2268,-0.013519,0.38659,1.0118,-0.21387
0.14492,0.49185,0.058041,-0.74066,1.2353,-0.38416,0.43222,-0.74106,0.79012,1.1369,1.1376,0.31069,0.24171,-0.21783,-0.0045897,0.35738,0.85317,-0.26211
0.18167,0.45531,0.067216,-0.57633,1.3171,-0.22849,0.45881,-0.76803,0.86169,1.3182,1.3211,0.3357,0.29993,-0.23055,0.018389,0.29927,0.87564,-0.079786
