0.15945,0.20766,0.12151,0.12001,-0.21435,-2.0173,-1.1422,-0.30115,-2.5149,-0.60146,-0.25064,-0.31833,-2.0243,-1.6204,-1.0913,-1.4279,-0.75191,-0.91318,-2.7081
0.048045,0.082023,0.24587,0.24643,0.018551,-1.8317,-0.95715,-0.21082,-2.3271,-0.33326,-0.061332,-0.10422,-2.0029,-1.6989,-0.96376,-1.2735,-0.73958,-0.75377,-2.546
-0.01637,-0.029827,0.45432,0.4538,0.3589,-1.619,-0.78406,0.0034265,-2.1465,-0.14306,0.21801,0.19099,-1.8927,-1.3827,-0.83388,-1.0409,-0.6085,-0.66852,-2.4204
0.034048,0.04455,0.71104,0.71354,0.46228,-1.3297,-0.61676,0.3073,-1.8248,-0.030163,0.25829,0.2384,-1.7031,-1.0966,-0.6395,-0.82963,-0.41738,-0.53392,-2.2993
0.31716,0.31883,0.77573,0.79403,0.64068,-0.8332,-0.49177,0.57302,-1.5795,0.05752,0.43465,0.40358,-1.5151,-0.97417,-0.50514,-0.65615,-0.36804,-0.5039,-2.1874
0.22081,0.17242,1.0462,1.0515,0.72131,-0.62257,-0.37502,0.92362,-1.3185,0.21532,0.48723,0.46968,-1.2484,-0.36468,-0.33036,-0.49672,-0.24963,-0.43156,-2.0349
0.10093,0.015767,1.2201,1.2266,0.89532,-0.34177,-0.29284,1.2857,-0.99248,0.28873,0.7071,0.66721,-1.0199,-0.56552,-0.33869,-0.38149,-0.10997,-0.32549,-1.6578
0.21951,0.13984,1.2095,1.2123,0.9254,-0.28118,-0.23222,1.4386,-0.71044,0.35671,0.68978,0.65076,-0.97074,-0.15128,-0.24466,-0.24019,-0.13312,-0.28235,-1.2445
0.21363,0.056035,1.3464,1.3546,1.058,-0.18494,-0.17534,1.4532,-0.50361,0.39153,0.81849,0.77703,-0.69152,0.12932,-0.13102,-0.17785,-0.16473,-0.24376,-0.59108
0.24506,0.15924,1.3382,1.3454,1.0398,-0.20975,-0.12733,1.4687,-0.32334,0.45882,0.86595,0.83156,-0.55676,-0.099763,-0.037763,-0.10622,-0.10101,-0.2676,-0.25863
