-1.9849,-1.4946,-1.8697,-2.186,-1.7791,-2.5816,-1.8156,-1.8766,-1.8343,-0.46259,-0.46584,-1.0291,-1.1293,-1.1794,-0.78573,-2.1182,-1.2125,-2.943,-0.92647,-1.1031,-2.8602,-1.1364,-1.1098,-1.1831,-1.339,-1.3243,-0.80386,-0.57804,-0.98127,-0.63939,-2.1499,-0.65668,-0.3355,-0.38112,-1.6035,-0.5843,-1.3998,-1.7456
-1.7347,-1.1933,-1.8148,-2.1108,-1.6478,-2.3969,-1.3206,-1.5525,-1.516,-0.43856,-0.4332,-0.71749,-0.87534,-0.9835,-0.61246,-1.7887,-1.0439,-2.6089,-0.7932,-1.0107,-2.7336,-0.96502,-0.93808,-1.0299,-1.194,-1.1723,-0.76167,-0.77835,-0.86777,-0.37934,-2.0098,-0.47902,-0.076453,-0.37418,-1.431,-0.26876,-1.3659,-1.7709
-1.701,-0.94963,-1.6007,-1.7913,-1.7188,-1.9626,-1.3541,-1.6897,-1.673,-0.33977,-0.33298,-0.74918,-0.6297,-0.82604,-0.46921,-1.5338,-0.89394,-2.3453,-0.68027,-0.90129,-2.4374,-0.93982,-0.89612,-0.85482,-1.0261,-1.0127,-0.63847,-0.47528,-0.84651,-0.19953,-1.5295,-0.33342,0.10739,-0.31459,-1.225,-0.11233,-1.151,-1.6323
-1.4011,-0.91764,-1.5364,-1.7566,-1.5367,-1.8488,-1.4175,-1.8509,-1.8115,-0.28819,-0.27005,-0.71396,-0.43921,-0.73065,-0.33167,-1.3213,-0.767,-1.9711,-0.55242,-0.849,-2.0688,-0.98987,-0.75297,-0.7103,-0.8404,-0.82249,-0.31227,-0.24153,-0.34839,-0.090121,-1.1439,-0.15344,0.25062,-0.29707,-1.1252,-0.11936,-0.94805,-1.4076
-1.2223,-0.727,-1.1407,-1.415,-1.0605,-1.3908,-1.1206,-1.574,-1.5567,-0.050024,-0.03715,-0.61889,-0.39945,-0.7078,-0.21721,-1.0019,-0.65765,-1.6399,-0.42563,-0.76105,-1.8834,-0.76988,-0.60881,-0.49131,-0.69541,-0.67907,0.13901,0.15638,-0.53577,0.066734,-1.1861,-0.014368,0.40538,-0.23401,-0.93815,-0.12237,-0.95122,-1.2643
-0.98458,-0.60621,-1.1611,-1.4551,-1.0844,-1.2752,-0.85175,-1.2885,-1.2446,-0.1872,-0.16674,-0.58696,-0.27728,-0.56011,-0.10957,-0.75087,-0.53914,-1.3918,-0.32303,-0.64376,-1.6712,-0.68496,-0.56068,-0.42685,-0.60929,-0.59692,0.12224,0.39977,-0.44236,-0.055035,-1.1847,0.17373,0.37887,-0.27642,-0.68359,0.01587,-0.93644,-1.0973
-0.56418,-0.46236,-1.0645,-1.2902,-0.90398,-0.90446,-0.72732,-0.88179,-0.83118,-0.021144,-0.004259,-0.34694,-0.064896,-0.42294,-0.012769,-0.49776,-0.43591,-1.3127,-0.2713,-0.55041,-1.5717,-0.55598,-0.54908,-0.35255,-0.44214,-0.43486,0.18651,0.25734,-0.21739,-0.008148,-0.88859,0.23859,0.42225,-0.12419,-0.59296,-0.075377,-0.77607,-0.88005
-0.20304,-0.26856,-1.0507,-1.1187,-0.89315,-0.79481,-0.052732,-0.605,-0.56448,0.17591,0.20051,-0.31806,-0.13362,-0.31596,0.052994,-0.35566,-0.33647,-1.1084,-0.19837,-0.45805,-1.2187,-0.54537,-0.44452,-0.23041,-0.38287,-0.37571,0.25816,0.36919,-0.26256,0.015162,-0.52884,0.37293,0.44582,0.10778,-0.41195,0.12351,-0.62142,-0.71368
-0.043053,-0.14443,-1.0626,-0.92812,-0.8176,-0.56661,-0.052541,-0.44999,-0.36467,0.35713,0.37881,-0.24647,-0.30284,-0.27531,0.10925,-0.21453,-0.25395,-0.92112,-0.16626,-0.35574,-1.0353,-0.43803,-0.43385,-0.23064,-0.31006,-0.30236,0.18802,0.14465,-0.27315,0.063618,-0.071383,0.32093,0.47925,0.09888,-0.27126,0.24439,-0.45681,-0.59317
-0.24094,0.043233,-0.80166,-0.86489,-0.73766,-0.46998,0.17541,-0.30715,-0.24348,0.50418,0.53167,-0.12109,-0.032819,-0.25944,0.16603,-0.12553,-0.18329,-0.71982,-0.12355,-0.27368,-1.0699,-0.29155,-0.35403,-0.2556,-0.25426,-0.24985,0.35512,0.31871,-0.23486,-0.14167,-0.031603,0.15417,0.57582,0.052531,-0.39584,0.33585,-0.36675,-0.42924
