week	Gen 0	Gen 1
0	118.48696770959096	1.2882553081066617
1	176.3820134975073	0.5012410379634594
2	46.37246281068958	8.535286367577639
3	87.95317486277845	0.48832264855881924
4	205.02034158475027	0.4493998888137805
5	270.7879332578215	0.0063632739670118005
6	181.93667994939656	0.003133390806400547
7	129.5981763467625	0.010882292628082322
8	172.0387277799864	0.001913715869460512
9	123.19531582111863	2.404544127460577
