week	Gen 0	Gen 1
0	10.598410745346515	92.99127609293619
1	-0.6282355752434375	97.52574221626935
2	33.261747808803676	36.89859097908684
3	15.99136426218592	95.1616353667971
4	-3.5799261472220714	95.70362035267472
5	3.7805328076821354	99.90844982071688
6	-3.8906016780527146	99.95664960719206
7	6.925524441717886	99.7522964069647
8	-5.290116987902485	99.96322946029318
9	11.191052337462382	75.15766982418423
