17	20	3	2015-08-05 00:00:00	0	0.998661002144220045	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
18	21	3	2015-08-02 00:00:00	0	0	0	2015-08-03 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
19	22	3	2015-08-02 00:00:00	0	14.2500009238719993	0	2015-08-03 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
20	23	3	2015-08-02 00:00:00	0	2.60649840161199986	0	2015-08-03 00:00:00	0	1.30902836285530011	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
21	24	3	2015-08-02 00:00:00	0	36.695085048675999	0	2015-08-03 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
22	25	3	2015-08-02 00:00:00	0	0.127923089312389993	0	2015-08-03 00:00:00	0	0.0919276676140730054	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
23	26	3	2015-08-02 00:00:00	0	17.9515684247019998	0	2015-08-03 00:00:00	0	10.2082581520079998	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
24	27	3	2015-08-02 00:00:00	0	3.40631384029979989	0	2015-08-03 00:00:00	0	3.00551512464880011	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
25	28	3	2015-08-02 00:00:00	0	410.5	0	2015-08-03 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
26	29	3	2015-08-08 00:00:00	0	0.435754259116949982	0	2015-08-09 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
27	30	3	2015-08-02 00:00:00	0	0.285144994035359978	0	2015-08-03 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
28	31	3	2015-08-02 00:00:00	0	5.9849697388709	0	2015-08-03 00:00:00	0	2.07542417198420015	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
29	32	3	2015-08-07 00:00:00	0	8.58156040310860035	0	2015-08-08 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
30	33	3	2015-08-02 00:00:00	0	8.68728865683080009	0	2015-08-03 00:00:00	0	5.91302048414950043	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
31	34	3	2015-08-02 00:00:00	0	23.8499140962960006	0	2015-08-03 00:00:00	0	23.6594252735380017	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
32	35	3	2015-08-02 00:00:00	0	478	0	2015-08-03 00:00:00	0	577.5625	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
33	36	3	2015-08-02 00:00:00	0	14.8456999659539992	0	2015-08-03 00:00:00	0	11.2338870167730001	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
34	37	3	2015-08-02 00:00:00	0	11.0781260579820007	0	2015-08-03 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
35	1	3	2015-08-03 00:00:00	54.784866102039814	5.84358549118040038	0	2015-08-04 00:00:00	0	7.00021194294100013	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
36	2	3	2015-08-03 00:00:00	2919.25	45.0189681351180013	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
37	3	3	2015-08-03 00:00:00	0	636.9375	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
38	5	3	2015-08-03 00:00:00	0	31.2517891377210013	0	2015-08-04 00:00:00	0	95.4909339547159988	0	24.0579999999999998	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
39	6	3	2015-08-03 00:00:00	0	8.56730213761330006	0	2015-08-04 00:00:00	0	0	0	15.641	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
40	9	3	2015-08-03 00:00:00	0	171.861332967880003	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
41	10	3	2015-08-05 00:00:00	0	12.8687765002249996	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
42	11	3	2015-08-03 00:00:00	0	45.8124981671570026	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
43	13	3	2015-08-03 00:00:00	0	55.1990422904490003	0	2015-08-04 00:00:00	0	53.0170988440509987	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
44	14	3	2015-08-03 00:00:00	0	37.3463192433120028	0	2015-08-04 00:00:00	0	60.114932239056003	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
45	15	3	2015-08-03 00:00:00	0	0	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
46	16	3	2015-08-03 00:00:00	0	30.0327150765809989	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
47	17	3	2015-08-03 00:00:00	0	26.4666120633479984	0	2015-08-04 00:00:00	0	24.5690136328340003	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
48	18	3	2015-08-03 00:00:00	0	4.76172001473609985	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
49	19	3	2015-08-03 00:00:00	0	966.875	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
50	20	3	2015-08-06 00:00:00	0	4.71907498780640022	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
51	21	3	2015-08-03 00:00:00	0	191.281253814699994	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
52	22	3	2015-08-03 00:00:00	0	34.384768888354003	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
53	23	3	2015-08-03 00:00:00	0	9.41980315744880059	0	2015-08-04 00:00:00	0	4.28385918959980039	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
54	24	3	2015-08-03 00:00:00	0	72.759876489638998	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
55	25	3	2015-08-03 00:00:00	0	0.374170991359280003	0	2015-08-04 00:00:00	0	0.284821051172910011	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
56	26	3	2015-08-03 00:00:00	0	51.8742613913490018	0	2015-08-04 00:00:00	0	37.0214153975249971	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
57	27	3	2015-08-03 00:00:00	0	6.25841297581790013	0	2015-08-04 00:00:00	0	8.42730920389290006	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
58	28	3	2015-08-03 00:00:00	0	1214.5625	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
59	30	3	2015-08-03 00:00:00	0	0.812463983893390029	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
60	31	3	2015-08-03 00:00:00	0	13.5855830684299992	0	2015-08-04 00:00:00	0	10.3058001436289999	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
61	32	3	2015-08-08 00:00:00	0	10.0221699848769994	0	2015-08-09 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
62	33	3	2015-08-03 00:00:00	0	18.9774321648290005	0	2015-08-04 00:00:00	0	18.9148422144350015	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
63	34	3	2015-08-03 00:00:00	0	45.0788836479189996	0	2015-08-04 00:00:00	0	43.9350197836759975	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
64	35	3	2015-08-03 00:00:00	0	1066.375	0	2015-08-04 00:00:00	0	1018	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
65	36	3	2015-08-03 00:00:00	0	571.099604487420038	0	2015-08-04 00:00:00	0	32.5322250425819988	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
66	37	3	2015-08-03 00:00:00	0	26.4785130620000011	0	2015-08-04 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
67	1	3	2015-08-04 00:00:00	55.6603987906128168	6.15648432821040004	0	2015-08-05 00:00:00	0	8.56412851065399927	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
68	2	3	2015-08-04 00:00:00	2948.25	39.7238808572289983	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
69	3	3	2015-08-04 00:00:00	0	652.59375	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
70	5	3	2015-08-04 00:00:00	0	31.3078967779870005	0	2015-08-05 00:00:00	0	39.1641766726970033	0	15.8051999999999992	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
71	6	3	2015-08-04 00:00:00	0	11.6829290827740007	0	2015-08-05 00:00:00	0	0	0	21.1826000000000008	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
72	8	3	2015-08-04 00:00:00	0	0	0	2015-08-05 00:00:00	0	0	0	19.4100999999999999	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
73	9	3	2015-08-04 00:00:00	0	131.792968764899996	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
74	10	3	2015-08-06 00:00:00	0	12.8454835340379994	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
75	11	3	2015-08-04 00:00:00	0	30.2597669065000012	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
76	13	3	2015-08-04 00:00:00	0	55.4550747573379965	0	2015-08-05 00:00:00	0	46.3476735651490017	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
77	14	3	2015-08-04 00:00:00	0	39.6623143255710033	0	2015-08-05 00:00:00	0	40.2816632837060027	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
78	15	3	2015-08-04 00:00:00	0	0	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
79	16	3	2015-08-04 00:00:00	0	23.9267561715100001	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
80	17	3	2015-08-04 00:00:00	0	24.4401088804009987	0	2015-08-05 00:00:00	0	28.3625447228549987	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
81	18	3	2015-08-04 00:00:00	0	4.73139000684019972	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
82	19	3	2015-08-04 00:00:00	0	689.28125	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
83	20	3	2015-08-07 00:00:00	0	5.83184396382420012	0	2015-08-08 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
84	21	3	2015-08-04 00:00:00	0	164.203123569490003	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
85	22	3	2015-08-04 00:00:00	0	33.5605509728190015	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
86	23	3	2015-08-04 00:00:00	0	5.1392383314668999	0	2015-08-05 00:00:00	0	4.98405592888590032	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
87	24	3	2015-08-04 00:00:00	0	73.6439721286299971	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
88	25	3	2015-08-04 00:00:00	0	2.26181727275249989	0	2015-08-05 00:00:00	0	1.41677200503180001	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
89	26	3	2015-08-04 00:00:00	0	31.4305952042339989	0	2015-08-05 00:00:00	0	36.1249348670240025	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
90	27	3	2015-08-04 00:00:00	0	8.44564692676070017	0	2015-08-05 00:00:00	0	9.17968067899350082	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
91	28	3	2015-08-04 00:00:00	0	1461.4375	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
92	29	3	2015-08-04 00:00:00	0	0	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
93	30	3	2015-08-04 00:00:00	0	101.246066596359995	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
94	31	3	2015-08-04 00:00:00	0	3.42247146554290005	0	2015-08-05 00:00:00	0	7.9016635082661999	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
95	33	3	2015-08-05 00:00:00	0	19.0570449521770016	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
96	34	3	2015-08-04 00:00:00	0	45.5137312486769972	0	2015-08-05 00:00:00	0	45.1012610793110014	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
97	35	3	2015-08-04 00:00:00	0	2385.875	0	2015-08-05 00:00:00	0	1175.84375	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
98	36	3	2015-08-04 00:00:00	0	198.212881505490003	0	2015-08-05 00:00:00	0	121.626464903349998	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
99	37	3	2015-08-04 00:00:00	0	44.9042960479860014	0	2015-08-05 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
100	1	3	2015-08-05 00:00:00	44.6627619905775646	5.77326603606339983	0	2015-08-06 00:00:00	0	11.2667852677399996	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
101	2	3	2015-08-05 00:00:00	2737.25	22.3931578248739989	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
102	3	3	2015-08-05 00:00:00	0	596.375	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
103	5	3	2015-08-05 00:00:00	0	31.2359139025209984	0	2015-08-06 00:00:00	0	41.2531474232670021	0	21.4475000000000016	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
104	6	3	2015-08-05 00:00:00	0	8.76216764375569923	0	2015-08-06 00:00:00	0	0	0	13.9692000000000007	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
105	9	3	2015-08-06 00:00:00	0	166.369142942129997	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
106	10	3	2015-08-07 00:00:00	0	12.8956656605010007	0	2015-08-08 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
107	11	3	2015-08-06 00:00:00	0	46.6152319759129981	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
108	13	3	2015-08-05 00:00:00	0	55.4458101689819998	0	2015-08-06 00:00:00	0	49.570148766041001	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
109	14	3	2015-08-05 00:00:00	0	41.3194510042670018	0	2015-08-06 00:00:00	0	40.3063207268710002	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
110	15	3	2015-08-05 00:00:00	0	0	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
111	16	3	2015-08-05 00:00:00	0	24.8115210067479985	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
112	17	3	2015-08-05 00:00:00	0	24.6266681924460009	0	2015-08-06 00:00:00	0	30.8096369802950001	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
113	18	3	2015-08-05 00:00:00	0	2.79463799111550015	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
114	19	3	2015-08-06 00:00:00	0	921.96875	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
115	20	3	2015-08-08 00:00:00	0	4.06363699957729985	0	2015-08-09 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
116	21	3	2015-08-05 00:00:00	0	172.011718034739999	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
117	22	3	2015-08-05 00:00:00	0	32.9589841365810017	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
118	23	3	2015-08-05 00:00:00	0	4.2671038974076998	0	2015-08-06 00:00:00	0	5.25036685541270032	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
119	24	3	2015-08-05 00:00:00	0	64.3089731186630047	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
120	25	3	2015-08-05 00:00:00	0	17.6675512045619989	0	2015-08-06 00:00:00	0	7.09718129015529975	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
121	26	3	2015-08-05 00:00:00	0	49.1426577270029981	0	2015-08-06 00:00:00	0	49.0956548824909973	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
122	27	3	2015-08-05 00:00:00	0	9.15093066357080076	0	2015-08-06 00:00:00	0	9.32324874028559947	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
123	28	3	2015-08-05 00:00:00	0	1320.125	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
124	30	3	2015-08-05 00:00:00	0	0.828090983442959949	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
125	31	3	2015-08-05 00:00:00	0	7.23900999128820022	0	2015-08-06 00:00:00	0	6.21544683352110017	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
126	32	3	2015-08-05 00:00:00	0	0	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
127	33	3	2015-08-06 00:00:00	0	49.6542424666699986	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
128	34	3	2015-08-05 00:00:00	0	45.521698318421997	0	2015-08-06 00:00:00	0	44.3317150771620021	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
129	35	3	2015-08-05 00:00:00	0	2724.25	0	2015-08-06 00:00:00	0	1189.40625	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
130	36	3	2015-08-05 00:00:00	0	201.931640297169992	0	2015-08-06 00:00:00	0	32.4746093451979974	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
131	37	3	2015-08-05 00:00:00	0	37.0078098773959994	0	2015-08-06 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
132	1	3	2015-08-06 00:00:00	44.7178339520469308	10.9259976632889995	0	2015-08-07 00:00:00	0	9.02683362737299966	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
133	2	3	2015-08-06 00:00:00	2871	22.3235341012480006	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
134	3	3	2015-08-06 00:00:00	0	679.75	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
135	5	3	2015-08-06 00:00:00	0	31.3124818652870012	0	2015-08-07 00:00:00	0	39.6628362536430004	0	16.1768999999999998	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
136	6	3	2015-08-06 00:00:00	0	10.5877237692480008	0	2015-08-07 00:00:00	0	0	0	26.5374000000000017	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
137	9	3	2015-08-07 00:00:00	0	184.261719167230012	0	2015-08-08 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
138	10	3	2015-08-08 00:00:00	0	11.8175384253259992	0	2015-08-09 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
139	11	3	2015-08-07 00:00:00	0	49.2832019329069979	0	2015-08-08 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
140	13	3	2015-08-06 00:00:00	0	55.4068697690959979	0	2015-08-07 00:00:00	0	60.3794617354869985	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
141	14	3	2015-08-06 00:00:00	0	40.6018796861170017	0	2015-08-07 00:00:00	0	43.7494953870769976	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
142	15	3	2015-08-06 00:00:00	0	0	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
143	16	3	2015-08-06 00:00:00	0	31.9492198168299986	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
144	17	3	2015-08-06 00:00:00	0	24.5357596352700007	0	2015-08-07 00:00:00	0	35.1136396601799987	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
145	18	3	2015-08-06 00:00:00	0	3.81873599439860012	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
146	19	3	2015-08-07 00:00:00	0	1043.84375	0	2015-08-08 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
147	21	3	2015-08-06 00:00:00	0	201.550776004790009	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
148	22	3	2015-08-06 00:00:00	0	34.6523419767620027	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
149	23	3	2015-08-06 00:00:00	0	4.39183203689750012	0	2015-08-07 00:00:00	0	5.17553454265000035	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
150	24	3	2015-08-06 00:00:00	0	74.9994390904900001	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
151	25	3	2015-08-06 00:00:00	0	6.97755227936429989	0	2015-08-07 00:00:00	0	4.49114410975020029	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
152	26	3	2015-08-06 00:00:00	0	49.3699013739820032	0	2015-08-07 00:00:00	0	38.6258152872320011	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
153	27	3	2015-08-06 00:00:00	0	7.4253656808287003	0	2015-08-07 00:00:00	0	8.73098561726509992	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
154	28	3	2015-08-06 00:00:00	0	1556.3125	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
155	30	3	2015-08-06 00:00:00	0	0.828091982752079958	0	2015-08-07 00:00:00	0	0	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
156	31	3	2015-08-06 00:00:00	0	6.27544109523299998	0	2015-08-07 00:00:00	0	8.89500962942839912	0	0	0	2015-08-08 15:55:46.995147	2015-08-08 15:55:46.995342
