Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3	Adaptive 4
0	83.1794	99.5134	2.73905	99.0784
1	95.9356	99.1236	-9.57262	99.1733
2	1.18618	94.0134	32.9233	98.9118
3	88.7143	99.4844	10.4209	98.8122
4	95.2463	98.6936	-9.54644	98.7264
5	98.5267	99.2893	0.466177	98.2083
6	95.9727	98.9999	-11.0705	99.001
7	95.5477	98.0198	1.40913	96.5307
8	71.8482	98.3435	-12.2749	97.8014
9	81.2455	98.8009	3.53845	97.6136
