week	Gen 0	Gen 1
0	10.596355068322723	93.01614721465545
1	-0.8503163166636695	97.52648988366602
2	33.26183599350923	36.89800674057408
3	15.991280281003773	95.16216801048213
4	-3.579877594288515	95.70265816248813
5	3.780542378424512	99.90883771919167
6	-3.8893903783375485	99.92830568363334
7	6.925529214875232	99.74740357683673
8	-5.289738045791633	99.96744326287241
9	11.190950005476848	75.16767129435769
