week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4
0	95.43540312211479	80.33126345277431	91.20926922731267	98.80786208038084	6.303667473924575
1	94.25170620563524	88.69389392628075	98.78896882422129	98.17153617588139	-8.465753581113917
2	81.83583206025101	-4.09616199087366	91.89879211058663	87.72509972035543	29.874072212886315
3	95.46735144131192	81.40288484883443	98.42380818969941	97.88875633009062	9.277112420133182
4	86.60045902896745	90.89007207482528	95.61936188043177	97.93525837792924	-9.162760817483234
5	89.37331136297853	96.93243695928994	94.64684119187147	97.64139697990957	0.7017328920699833
6	92.04720558134994	93.99188589122899	95.43426390681473	98.8375223332482	-10.57900949360564
7	74.32401115902184	95.57065783854941	82.12181247823389	93.88557487741365	2.1443927079804346
8	66.3621617553623	96.52224992403269	81.65202411194568	96.66063784118566	-12.48748356468875
9	86.56858830418568	72.26520122290677	95.43104682672958	98.70593552197225	3.539656580174364
