week	Gen 0	Gen 1
0	118.48744601526306	1.28796232486998
1	176.38209625812476	0.500991031975311
2	46.3728434662971	8.53493433036223
3	87.95477719794626	0.4897748418941301
4	205.02125245299902	0.4493597449791408
5	270.7881406907415	0.006294048711973504
6	181.936127759581	0.0047078710837786504
7	129.59943316238468	0.010667868173670417
8	172.0393211905525	0.0018182926749511577
9	123.1955022555889	2.4046205657860718
