Week	Adaptive 0	Adaptive 1	Adaptive 2
0	10.5967	93.0136
1	-1.00389	97.5247
2	33.2618	36.899
3	15.9914	95.1622
4	-3.57998	95.7027
5	3.78063	99.909
6	-3.89053	99.9506
7	6.92548	99.7414
8	-5.28987	99.9686
9	11.1913	75.1586
