week	Gen 0	Gen 1
0	10.596052708373888	93.01766381644084
1	-1.3351385003846608	97.52569438775708
2	33.26209046478293	36.8973800954077
3	15.991556401949833	95.1642488978357
4	-3.5799657430297005	95.7030296538524
5	3.7806463434980584	99.9083971917081
6	-3.8913237019390103	99.9661188687458
7	6.925405063484886	99.74475961402057
8	-5.289906957851311	99.96664761863104
9	11.191834247020465	75.14706546104357
