week	Gen 0	Gen 1
0	10.596759863104669	93.01327321110347
1	-1.3339897552646858	97.51776356758205
2	33.261719993238046	36.89829503110108
3	15.990891565562215	95.1586369578402
4	-3.580000384376548	95.70340605465569
5	3.7806958261484715	99.90962563384042
6	-3.8900912532120904	99.94256578356482
7	6.925093770149039	99.7460201736182
8	-5.289758079536721	99.96468634195324
9	11.191139460304779	75.15819716401134
