week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8	Gen 9
0	0.4156431409312685	3.254589770220698	7.020707708358585	0.9876177093783277	0.664398257902632	112.55929368894017	2.1341937949866545	0.06332493846180003	0.079027455757427	0.013122458454290413
1	0.4848569201776724	1.2946064218034299	5.326344937198854	1.0391454838421625	1.0676631745730267	168.60799135487838	0.5003589634392476	0.10806725034570996	0.2048279001709	0.039558144384660064
2	0.9429652968701964	2.841657822807384	11.186748128757014	0.13529540772794224	0.9234114718967592	42.94313051014336	0.7675712976586336	0.07517677964981109	0.1828125195463432	0.019187388974995126
3	0.09363613808106733	1.725877210719507	1.9015861342798097	0.18113896755480294	1.5436089382689206	84.53620749422862	1.1522645089939203	0.053846328443129456	0.04442969212954755	0.016489101965429596
4	0.17110669559550812	6.088861420812464	1.0382431799845644	0.6722509757837856	3.177728243919897	194.2406304611247	1.9439424898955577	0.04993838458756514	0.01923732647386144	0.016103931592842506
5	0.14707868564011245	5.522795194107622	0.4860102805674356	0.497775294098706	2.809760118282747	262.3535916157372	1.3815627555979118	0.049909874763753324	0.039197193107549974	0.03905179557962788
6	0.049979256287017514	5.497936776026706	0.9240655575403497	0.7444458268403256	5.0112340742982795	165.89489944301357	3.9857047411616473	0.010003389534672336	0.010821436103185922	0.014786739065881306
7	0.18946163277887962	2.447233608316736	0.026063053845170353	1.422532379274556	2.782285422008097	115.69224688794426	1.3692270958539794	0.03897732753929184	9.333635122170493	0.05025472168442218
8	0.23819966627716657	3.9804599484772645	0.1116856508615261	0.6392027950775087	9.10751294262654	161.47837360156464	1.4328051359247047	0.045764271853867146	0.44949204514881536	0.05604313167813787
9	0.09479121976527802	5.653200330619213	4.0823416168400195	0.2986272195153127	4.757463764998047	111.66757181801883	0.8186934170887833	1.4990572425376878	0.30834812690578195	0.025096908170382407
