week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6
0	113.33650663770561	0.04510366170580557	0.025448693442275974	4.904013463296126	0.6546510152449472	0.13181929471743334	1.9857410628751848
1	170.60418882898793	0.07898920706945067	0.07772629410590041	5.226805545871614	0.9307881025533814	0.29916439333904327	0.6766432338027131
2	41.435244498083826	0.13822936474909236	0.044211614156471866	12.144121234879698	0.3077739534530008	0.5042635037743062	0.07832944025655045
3	87.20383098662414	0.11552876499619442	0.10412325687074354	1.5762097129592776	0.23429166824139663	0.3312779437422265	0.678685620179953
4	198.82322263127082	0.1397905803333169	0.03902921086617279	1.1432020248032995	0.5240786024065879	0.512268322358993	4.650898964215324
5	268.37081730488774	0.06306435456615801	0.03658608931058986	0.32770195158588733	0.8532871698437663	0.7387033677264403	1.7452659523648144
6	178.19310477205065	0.02241529589147282	0.0026738060981553913	1.3107013796717064	0.2469156580893913	0.37099885857714643	1.9402823307485333
7	127.6468038819622	0.049523904463333226	0.03104085753481076	1.072433288701935	0.4350926298583904	1.2003941210799722	1.0106162643295908
8	165.80192880171128	0.0478029732213981	0.013084017934376158	0.6734551215872281	1.0589373257779575	1.9781305658360557	3.618207424157242
9	118.82115351478214	0.028268013194512852	1.6966869686534698	2.8377664368005076	0.32026900454212553	1.828160556800967	1.6986106840755184
