Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3
0	99.7202	7.78537	91.7658
1	99.6313	-5.79725	96.6244
2	92.6326	31.4565	12.6023
3	99.7665	10.6013	90.2969
4	98.3565	-7.28259	95.7652
5	99.565	1.44593	99.3175
6	99.6138	-9.39749	99.3524
7	97.1207	2.00552	99.5997
8	92.2651	-11.6579	99.6162
9	99.7271	5.70847	73.0775
