week	Gen 0	Gen 1
0	118.48712518890395	1.2881351219313928
1	174.21832675216572	0.5013563057771855
2	46.3721431567418	8.535624340410457
3	87.95493695525421	0.4896919678038926
4	205.02068436168315	0.44902619277105627
5	270.7878864654762	0.006224945543137584
6	181.9361915186966	0.005050573151215365
7	129.59897193068315	0.010832058031901882
8	172.0386939748913	0.0017257749978216448
9	123.19546599188838	2.404726024204585
