Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3	Adaptive 4	Adaptive 5
0	98.3988	98.4812	91.6097	-8.89162	93.4383
1	98.6554	60.1252	13.4214	21.5508	94.0344
2	98.211	96.01	47.0605	11.716	98.7801
3	97.466	92.7683	89.2473	-10.1275	97.9558
4	96.7675	94.1396	96.2695	-0.300986	93.8934
5	98.6424	89.4474	98.081	-12.1069	98.7967
6	90.8156	88.9566	93.6483	-0.330788	91.6165
7	94.469	83.4623	95.097	-12.0879	83.9925
8	97.4756	92.5957	61.6209	2.1919	96.6696
