week	Gen 0	Gen 1
0	10.595763195710637	93.00389015579722
1	-1.335304568803715	97.52592792489756
2	33.261805654731795	36.89923123948133
3	15.989865865737189	95.15120650195938
4	-3.579958695619149	95.70374875252429
5	3.780702844394744	99.91108256648207
6	-3.885905087399881	99.86906111143739
7	6.924935012069828	99.73786912816918
8	-5.290119298883559	99.96647609214696
9	11.191012714641863	75.15983208674427
