week	Gen 0	Gen 1
0	118.48702232104475	1.2884055325597477
1	176.38004111244558	0.5027503544265614
2	46.372673167398	8.53531641994682
3	87.95379925058468	0.4888987330256077
4	205.02065739475992	0.44920690011173664
5	270.7878005236897	0.006239558838941125
6	181.93609538164097	0.005148472470847542
7	129.59943216130682	0.01059509501380174
8	172.03842623402892	0.0018831291043635507
9	123.19563346660264	2.404972378123914
