week	Gen 0	Gen 1
0	10.59646569402748	93.0153008837523
1	-1.3352131372429894	97.52698695140049
2	33.26133030045234	36.9009445731574
3	15.991256889400136	95.16200669718175
4	-3.5799201529471727	95.70261203478245
5	3.78067924876108	99.91088474588811
6	-3.8908014845433456	99.95245936432757
7	6.925452989282779	99.73915686008657
8	-5.289968677476665	99.97102823843248
9	11.191178095213704	75.16092351262498
