week	Gen 0	Gen 1
0	10.59523164032	93.01775526531567
1	-0.09203770417883596	97.52626989215506
2	33.262078244984025	36.89770251986674
3	15.990871812670429	95.15764557666397
4	-3.5800884860744135	95.70445357976837
5	3.780631198341164	99.90759839124374
6	-3.8908059216606805	99.96509458809633
7	6.925510297842666	99.73857455675812
8	-5.290089980513323	99.97213017450616
9	11.190999358199758	75.15970732638529
