Week	Adaptive 0	Adaptive 1	Adaptive 2
0	118.487	1.28887
1	175.702	0.502152
2	46.3726	8.53522
3	87.9541	0.489099
4	205.021	0.449217
5	270.788	0.0062846
6	181.935	0.00578087
7	129.599	0.0107299
8	172.039	0.00175149
9	123.213	2.38772
