week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8	Gen 9
0	0.3530244804836743	3.3303141670173892	9.894367854529401	0.8581605968139862	0.7881573290117285	107.64849588279233	2.4259179071075456	0.050593810941386985	0.09094091165875529	0.0145488699792596
1	0.39593246934810894	1.2159736556943639	8.311733629014217	0.4513123160949227	0.8440505362025904	164.74436814466793	0.4056748374840084	0.16788915805790444	0.21625468469853187	0.03853309497286566
2	1.1158283498859325	3.183851855448868	11.177596025459126	0.13559139218668614	0.7952914655265211	42.454532893082735	0.960294487851997	0.05689218698682015	0.1537933182850646	0.02026023040840787
3	0.13995612565480026	1.6142270721807532	2.176701952262726	0.2964860410518304	1.097149883764438	84.24785097363576	1.5425497365383458	0.05339339062995301	0.19086378329104522	0.02255956311241052
4	0.18570344270707675	10.585682375543577	1.0970022094522158	0.41942329424990227	3.712072860367944	188.9143628741845	2.2658536150031696	0.05815876204221628	0.035411945781134976	0.014449130988826175
5	0.16083700396484307	7.098974098040526	0.4316141628864559	0.7246256581655448	2.976248107750083	260.7962077385212	1.0493278105546702	0.0704927298626418	0.034089126340068776	0.02747877840703746
6	0.07043177088775888	6.5443789996746595	0.6504232663504832	0.414378735658111	3.884076799228494	166.68756839671002	4.121172937717367	0.009235182549695733	0.0028662668230743896	0.013372149736204379
7	0.25181950012099935	3.4064030600891564	0.024108180140018455	1.2056266362306187	3.331312588929207	116.56419405893742	1.8905047680807459	0.046661010222677705	7.352095239473888	0.03390520884452879
8	0.1587175931890714	2.5451336713166515	0.17680559071265173	0.8703742280580057	8.374903627896245	162.63393233589335	1.172168986802343	0.07168857270277529	0.40376802718039784	0.0727772952886982
9	0.11492218534981963	4.8388572158450955	3.5122844739872296	0.21612100208895527	3.856271328507192	113.59948169366055	1.0316120717579917	1.6868901649573755	0.0952475505893599	0.02865856812622918
