week	Gen 0	Gen 1
0	118.48686575521275	1.2887434431749114
1	176.37331951488608	0.5097047645154282
2	46.37236461246643	8.535344219054105
3	87.95315869384714	0.48839727615544337
4	205.020757980979	0.44927290277718934
5	270.7881413744731	0.006305313850118137
6	181.93289497517424	0.009363038415587298
7	129.59869254200956	0.0108831154522966
8	172.0389849327401	0.0015920945216553292
9	123.19563701932272	2.4047804577859693
