week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8	Gen 9
0	0.3127177063537735	3.353395030836005	9.208135716210728	1.0138260422831757	0.9131158678746978	109.10978754869728	2.5061238421620557	0.047659610894575016	0.10797131588222127	0.012079297069764577
1	0.3038489868505525	1.6957911323027293	5.657880531636875	0.7576737157465402	1.4111327236075277	168.47228188386222	0.48921844850182883	0.08931631768497161	0.2897604023702597	0.03784288539466722
2	0.8037196501676581	2.826960526668333	11.064376393197525	0.17237075069164357	0.8438896942611198	43.09883239965493	0.9367922011651647	0.0533869761467931	0.254724364767693	0.01944934337938939
3	0.17337268561031643	1.878795841518697	1.7866869429358803	0.3224448909657159	1.0648745777597306	84.82403731173676	1.0056021926439116	0.05138682349157865	0.0563028743562147	0.027599830685371415
4	0.17529548753012267	8.807753954079804	1.0152385521849676	0.4601316685578616	3.7923613276980555	190.6134690322849	2.375283325471422	0.05792129480610191	0.041793048141685385	0.012855734770405653
5	0.1726187403829362	4.161935932661997	0.5200917884329925	0.6088956048055063	2.6479331458672486	263.40160319208553	1.616707179752044	0.059707233205760886	0.04306753122932415	0.03525150242541291
6	0.05745713380121378	6.877303105262231	0.6227579042121415	0.3933026679956629	4.9132833808059635	165.46810342993606	3.896627685721398	0.011690398054988584	0.003996080271050716	0.011479007196629046
7	0.376345983818281	3.450464130425567	0.022778528432472286	1.3036555715929234	4.920405673976707	114.72037087728498	1.3598849517487799	0.04380799868577442	7.736966819274754	0.04174790055136208
8	0.3026979449812206	3.555369660544809	0.08592159093894253	0.9646860156006947	8.580180172876922	161.50945592551238	1.0761959845459266	0.09077915546907145	0.28887219484675375	0.09202140209597058
9	0.15159177888335038	4.350038849789233	3.1271513557492105	0.24914873980799646	4.2668221114998754	114.6577380322532	0.8615416937967751	1.558018966849286	0.0985760069435907	0.0408728118477394
