Week	Adaptive 0	Adaptive 1	Adaptive 2	Adaptive 3	Adaptive 4	Adaptive 5
0	95.5348	82.5462	96.5338	98.5299	5.85287
1	94.7366	88.7257	98.6533	98.5323	-8.26837
2	82.0813	-4.35275	91.9789	87.6473	29.1927
3	95.0532	82.6629	98.4347	97.6321	9.31165
4	87.2076	90.0432	95.9891	97.1848	-9.08231
5	88.6941	96.2809	92.6537	97.5604	0.787888
6	92.7291	92.3245	93.4817	99.0067	-10.4867
7	76.5412	94.9656	88.7765	94.5999	1.85597
8	70.4105	96.5853	72.3745	96.1889	-12.5389
9	86.8155	64.5978	96.9117	98.3169	3.91937
