week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4	Gen 5	Gen 6	Gen 7	Gen 8
0	111.48196042996378	3.137851501127444	0.19702091322459958	8.115084932477052	0.07217237961339573	0.6550732578552023	0.22757827326055033	0.04934386196580942	1.6715674822633941
1	169.74907194742332	1.455117183172672	0.7856777512695163	4.586407489084026	0.2595882469965207	0.7712876218031895	0.4981230115580335	0.0537329320549601	0.4198999089677977
2	42.533883064377186	3.4809705194833307	0.23132823103292524	9.944511112152014	0.15142517352352045	0.013985177536196242	2.381539520078251	0.09106994499730763	0.7900132433514363
3	45.696885748288096	2.241293790176367	65.12538485755645	1.6485213983828149	0.12887237321622375	0.07927256461195575	0.15791466114097358	0.03748823708146752	0.590190710570307
4	45.53598332807262	1.4216098155638435	223.56729363649666	0.9125129357383948	0.11155122461815506	0.14467421087492174	0.26109296676986177	0.054788204400441375	0.5589320706776227
5	17.499961674021243	0.8896242205361524	256.63816556006014	0.1925664839161143	0.1341659054973405	0.2303945449231979	0.3280968784025099	0.07693391031127023	0.4404208484918197
6	12.722554213283884	0.795661245844788	167.89637767991618	0.10731548804393651	0.04154268234978908	0.05067655633490351	0.3950886067749421	0.007331443446071071	0.5380924460427383
7	103.1638950322597	4.8017368783410275	21.49236418414657	0.019645385632525	0.23522739924715963	0.655434892358522	1.381260917659841	0.17697402427763917	1.4322494373953958
8	163.74168165294031	7.374341509364728	0.3991808835045766	0.10943253607511158	0.14611111850486136	1.6095683142384887	2.544381288850412	0.15357668764499874	1.2969213207467785
9	111.0982856953804	3.066444867775006	9.853649679472358	1.1192158666668635	0.1305402489988787	0.2920231135246217	3.7452592385880936	0.06780068557426222	1.8030189486333732
