week	Gen 0	Gen 1	Gen 2	Gen 3	Gen 4
0	4.703543610535295	9.717230955276037	18.72718660478249	181.60987555060046	4.007369268220964
1	3.9155065317147066	9.315840916894047	8.023430394926876	58.76484871399035	1.734453184087994
