0.0426,0.46089,0.068725,0.49903,-1.8191,1.6089,0.82453,1.8793,0.12241,0.96156,0.25086,0.54918
0.048488,0.22917,0.19413,0.45239,-0.82057,1.6675,0.67681,2.0927,0.13645,1.117,0.25252,0.37258
0.031993,0.21794,0.12939,0.5643,-0.26072,1.6844,1.1522,1.69,0.13523,1.1536,0.18074,0.5029
-0.0017545,0.024975,0.24516,0.59812,-0.5582,1.7019,1.3335,2.1282,0.13028,1.3496,-0.075919,0.84393
0.01714,0.29344,0.12267,0.73559,-0.18377,1.7282,1.0895,1.5312,0.14409,1.2156,-0.060335,0.84636
0.023429,0.20703,0.11526,0.76994,-0.0035269,1.6596,1.3967,1.4822,0.13354,1.1466,0.25286,0.66847
0.031678,0.13654,0.097681,1.0176,0.52714,1.6816,1.1137,2.1816,0.12921,0.84302,0.36495,0.6568
0.032912,0.087643,0.18656,2.4442,0.78621,1.6454,1.3767,0.54693,0.1184,0.53419,0.48415,0.48722
0.034895,0.11537,0.37426,2.8909,0.42202,1.656,2.4235,0.99962,0.10722,0.35341,1.3783,0.70191
0.036271,0.23875,0.39579,2.4735,-18.029,1.6665,3.0438,3.2981,0.13128,0.94413,3.7448,2.8242
