-0.59802,0.034178,1.0963,1.6185,0.94322,-36.638,-0.086386,0.10452,0.0029503,0.38723,0.36996
-0.53124,0.034369,-0.020338,1.6611,0.88322,-88.297,-0.20771,0.13326,0.052554,0.43415,0.35343
-0.31218,0.054556,0.56701,1.6453,0.90562,-132.33,-0.010499,0.12835,0.072513,0.357,0.44758
0.10345,0.055119,0.73123,1.6328,0.77977,-159.34,0.28719,0.11957,0.063161,0.33027,0.76065
0.46018,0.059942,0.87432,1.6243,0.86846,-181.38,0.7605,0.12662,0.030288,0.20435,0.61062
0.21125,0.035712,0.67144,1.6041,0.85762,-191.92,0.72605,0.12102,0.089273,0.16215,-0.13189
0.51717,0.047256,0.21959,1.6051,0.91271,-219.82,0.67259,0.11865,0.065703,0.33836,-0.29352
0.46984,0.037918,0.58748,1.5908,0.79136,-220.86,0.41698,0.12861,-0.046641,0.34503,-0.43629
6.8449e-06,0.03524,0.88582,1.5717,0.8265,-180.37,0.50724,0.10967,0.057255,0.36299,0.066261
-0.13668,0.032765,-0.40715,1.5621,0.79742,-123.72,0.70368,0.12039,0.017691,0.35093,0.52939
