0.1141,-0.030673,1.6551,6.0031,-259.85,0.18163,0.54955,0.14952,1.2367,0.099074
0.033896,0.19304,1.6537,4.5954,-226.48,0.33709,0.48548,0.062503,0.80356,0.54317
0.018095,0.50942,1.6962,3.608,-183.73,0.3072,0.24123,0.098837,0.5623,0.76216
0.060773,0.52324,1.7,2.23,-96.474,0.23815,0.22968,0.18855,0.35025,0.50542
0.065218,0.63544,1.7043,2.596,-46.119,0.26959,0.26114,0.015382,0.2737,0.4177
0.056472,1.022,1.6871,2.4194,-21.3,0.00050148,0.19018,0.055081,0.059704,0.06065
0.048255,0.76607,1.6847,1.7111,-1.3088,0.31393,0.15644,0.16646,0.84905,-0.026796
0.032125,0.7079,1.6765,1.7047,-0.50463,0.13474,0.21703,0.12844,1.107,0.36356
0.03806,0.88537,1.6835,2.3594,7.3947,0.13096,0.22053,0.20118,1.2432,0.31369
0.042244,0.67171,1.6755,2.1717,13.502,0.089232,0.21731,0.046227,0.96577,0.3137
