0.016301,0.54863,0.48295,0.94097,-0.37708,1.6223,1.0345,2.0863,0.12153,1.4926,0.152,0.50945
0.012701,0.46036,0.4811,0.40632,-0.81721,1.6973,1.2512,2.3203,0.13492,1.5138,-0.0014255,0.65749
-0.0017161,0.38683,0.48395,0.10139,0.24611,1.7177,1.1445,2.5387,0.12291,1.5715,0.10943,0.82137
0.014404,0.38958,0.40211,0.42455,0.25912,1.7306,1.019,2.7057,0.12798,1.5448,0.53951,1.0031
0.01691,0.31657,0.27187,0.36076,0.064394,1.6848,1.2336,2.1296,0.12422,1.9478,0.38969,0.81193
0.0025443,0.28987,0.25564,0.38804,0.0023977,1.6977,1.1682,1.5094,0.11889,1.7895,0.3032,0.75927
0.009562,0.23059,0.42126,0.71195,0.022513,1.728,1.6212,1.3104,0.12972,1.7457,0.38419,0.90359
0.016254,0.27964,0.39148,1.4206,0.054227,1.6478,1.513,1.602,0.13898,1.5098,0.4791,0.96386
0.053938,0.2065,0.51984,2.0357,-0.36367,1.6962,1.4713,1.4343,0.12924,0.91566,0.54248,1.1175
0.011243,0.20885,0.48859,2.9632,-0.37485,1.6847,2.0988,1.7542,0.14268,0.47123,0.89706,1.2019
