-0.73676,-0.022259,-0.53909,1.6637,1.4401,4.3615,0.14387,0.084297,-0.0020124,0.82003,0.44111
-0.70265,0.010554,-1.0052,1.7067,1.2638,26.253,0.32104,0.090691,-0.056884,0.83089,-0.15353
0.14554,0.040205,-0.64808,1.6949,1.1443,26.638,0.22858,0.11702,-0.031056,0.85157,-0.016064
0.19986,0.016797,-0.1991,1.6871,0.99372,24.429,0.37282,0.11278,-0.061676,0.94125,0.095434
-0.58226,0.019489,-0.0044855,1.6755,0.81992,29.213,0.24578,0.09566,0.018575,1.0433,0.0076366
-0.02623,0.0126,-0.07159,1.6579,0.72272,44.327,0.22168,0.10135,-0.093429,0.98479,0.10955
0.14504,0.015922,-0.18718,1.6467,0.736,42.148,0.15974,0.094026,-0.023021,1.13,0.033681
0.063246,0.012806,0.26694,1.6415,0.75389,24.791,0.21748,0.095474,0.0036298,1.2987,0.2271
-0.44555,-0.0046056,0.34721,1.6282,0.77223,-7.1433,0.5508,0.098853,0.067757,1.2111,0.85574
-0.51241,0.044169,0.47953,1.6121,0.83061,-47.074,0.10573,0.11889,0.028865,0.53539,0.4276
