0.076957,0.024232,0.12727,0.11942,0.034342,0.045691,0.15917,1.6034,1.0443,0.89644,1.242,0.080058,0.062752,0.33731,0.21482,0.012039,0.12093
0.0090903,0.019342,0.14873,0.24173,0.60948,0.06045,0.20691,1.6881,1.3322,1.3832,2.1259,0.09065,0.093238,0.10168,0.18737,0.024968,0.10311
0.015602,0.024237,0.30008,0.24984,0.39628,0.072496,0.24139,1.6732,1.3837,2.5228,1.7922,0.11011,0.1939,0.23961,0.44613,0.0092436,0.10695
0.20238,0.0066487,0.12417,0.27599,0.61018,0.076759,-0.13515,1.6737,1.6797,2.7156,1.1699,0.10798,0.16627,0.69119,0.47366,-0.000371,-0.10363
0.19439,0.011738,0.1768,0.28356,0.79709,0.085015,-0.093,1.6674,1.5047,3.1735,0.93044,0.11138,0.12171,0.94875,0.31422,0.0012528,0.036018
0.16753,0.0054521,0.2138,0.29431,0.22718,0.071539,-0.075666,1.6461,1.2258,1.7128,0.97064,0.11497,0.1571,0.83267,0.19931,-0.0043125,0.14504
0.18569,0.011455,0.19474,0.25967,-0.254,0.10311,0.19638,1.6698,1.4105,1.1089,0.89752,0.10345,0.17763,0.83762,0.21803,-0.0074491,0.097073
0.12676,0.0083569,0.096191,0.19009,0.031404,0.091942,0.67571,1.571,1.1472,1.4516,0.93671,0.11549,0.13994,1.0112,0.098369,0.0043628,0.52857
0.23524,0.0069743,0.23002,0.047072,0.50426,0.080245,1.98,1.6122,1.32,1.6378,0.86066,0.10925,0.012367,0.99315,-0.09532,0.012782,0.47979
0.062558,0.01032,0.15401,0.097581,0.12442,0.083946,0.50149,1.5921,1.5361,1.7438,1.0517,0.10354,0.085823,0.94931,-0.28112,0.032633,0.47767
