-0.053901,0.31748,0.22145,2.0383,0.084087,-0.77434,1.4495,2.7439,0.10088,0.24567,3.861,0.50438,-0.0248
0.031511,0.17815,0.28329,1.819,0.097558,-0.92817,1.5932,2.5131,0.11843,0.16194,4.0569,0.092795,-0.03372
0.028091,0.5093,0.1263,1.4122,0.11264,-1.6344,1.5986,1.6904,0.079611,0.15881,3.4317,-0.51899,-0.044369
0.05228,0.04823,0.40693,1.3681,0.10679,-2.0212,1.6046,1.5854,0.12822,0.14729,2.2802,0.37717,0.085593
-0.0013872,0.19066,0.44694,0.82461,0.10628,-2.3399,1.6234,1.9458,0.15507,0.10098,0.99422,0.28889,0.11245
0.0018814,0.15903,0.40406,1.0335,0.10287,-2.4804,1.5555,1.6063,0.11554,0.080679,0.71717,-0.43081,0.13134
0.036397,0.1557,0.47689,0.61281,0.11734,-2.3626,1.5569,1.443,0.15823,0.092615,0.62005,0.057414,0.20107
0.044417,0.30779,0.61549,0.58268,0.10565,-2.0469,1.6175,1.188,0.11109,0.11626,0.44011,0.12044,0.093333
-0.006876,0.45596,0.5229,0.87855,0.11061,-1.7879,1.5889,1.3908,0.10283,0.025994,1.1653,0.23394,0.099472
0.062952,0.22058,0.61915,0.68662,0.11645,-1.234,1.5865,1.4821,0.11141,0.047868,1.6116,0.16969,0.11513
