0.019096,0.14037,0.29013,0.31591,-0.062267,1.6049,0.93939,0.13763,1.1663,0.42799,0.4264
0.017446,0.068166,0.33122,0.1971,1.0078,1.6706,1.5721,0.13061,1.2,0.40854,0.55999
0.01596,0.09383,0.2627,-0.09893,1.564,1.6733,1.3625,0.12604,1.487,0.42033,0.48068
0.0067864,0.07975,0.23071,0.23198,1.4615,1.6839,1.1221,0.12705,1.4398,0.2172,0.57304
0.017232,0.031254,0.38387,0.049335,-3221.1,1.682,1.3286,0.12677,1.1075,-0.2415,0.62998
0.0065074,0.3508,0.48175,0.20404,1.3062,1.6706,1.4134,0.12721,0.87805,-0.70096,0.68738
0.019846,0.33529,0.38081,1.6596,0.7093,1.677,1.5797,0.12064,0.14452,-0.5903,0.41807
0.033882,0.13308,0.76728,2.2177,0.28629,1.623,1.3705,0.12933,-0.097777,-0.34146,0.53941
-0.0026542,0.21642,0.65294,1.4091,-0.11805,1.6489,1.2464,0.13697,-0.15423,0.28234,0.68708
0.023845,0.35811,0.34854,1.664,0.082185,1.6496,1.3068,0.12487,-0.019033,0.18954,0.31378
