0.10415,3.2642,1.787,0.14244,-272.64,0.20612,0.27137,0.18577,1.3658,0.76709
0.11143,2.1986,1.7833,1.0462,-253.21,0.16667,0.41786,0.16422,1.8565,0.3979
0.11621,1.7812,1.7799,-2.9927,-222.67,0.21675,0.35053,0.10764,1.2655,0.26335
0.094957,2.1539,1.7769,-3.9434,-198.44,0.19211,0.40938,0.095453,0.70802,0.25093
0.090296,2.3092,1.7735,-2.3211,-154.01,0.25109,0.3279,0.10901,0.29254,0.41019
0.10071,1.5119,1.7696,-1.2657,-91.74,0.26068,0.29906,0.098718,0.2137,0.54326
0.066462,0.88056,1.7655,-0.0021883,-42.812,0.2497,0.26996,0.13724,0.22655,0.36364
0.090563,0.88912,1.761,0.10058,-4.8542,0.23974,0.26012,0.12958,0.39411,0.34469
0.16432,0.75386,1.7574,1.789,10.019,0.20587,0.23243,0.13188,1.116,0.52283
0.098865,0.65358,1.7542,2.4852,12.197,0.20377,0.26988,0.13634,1.4414,0.63464
