0.010504,0.22337,0.31031,2.9409,0.096435,0.15218,1.7894,1.5138,0.12963,0.05171,0.70872,-0.13108,0.056422,0.23757
0.029571,0.27745,0.35335,3.7108,0.11126,0.036497,1.7896,2.0564,0.136,0.14637,0.1349,-0.37965,0.038883,0.26578
0.021174,0.29441,0.34442,2.852,0.10185,0.19297,1.7831,2.4968,0.13317,0.17246,0.52008,0.23971,-0.017781,1.1184
0.019715,0.28325,0.27962,3.0236,0.11308,-0.51013,1.7791,2.6822,0.13054,0.085731,0.77001,0.06029,0.039902,1.3031
-0.0031255,0.2754,0.39209,2.7464,0.10792,-1.5894,1.7763,2.5023,0.12575,0.11976,1.0565,0.28616,0.11727,1.2682
0.01564,0.26177,0.60884,2.5242,0.10134,-2.604,1.7698,2.4027,0.13112,0.21668,1.1485,0.036759,0.065918,1.178
-0.017132,0.27759,0.74891,2.2181,0.10864,-3.3174,1.7665,2.22,0.12462,0.15186,0.89721,0.44911,0.14268,1.6551
0.0011703,0.39788,0.62405,1.7074,0.10985,-3.8394,1.7606,2.2736,0.11672,0.16214,0.89903,0.52061,0.083771,1.0089
-0.0031834,0.3676,0.50266,0.81082,0.10837,-4.0789,1.758,1.7548,0.13533,0.12626,0.43908,-0.0049542,-0.036581,1.3109
0.089136,0.35344,0.36345,0.45854,0.10698,-4.6705,1.7506,1.7573,0.11702,0.063417,0.11915,0.3433,-0.041944,0.86807
