0.061817,0.99837,0.040852,1.6447,0.32198,-136.45,0.71153,0.16191,0.14831,-0.045131,-0.18967
0.053353,1.6637,0.38578,1.6791,0.36333,-148.1,0.60259,0.25128,0.13795,-0.0023038,0.10641
0.051755,1.31,0.40647,1.6747,0.58778,-206.83,0.57067,0.20746,0.036354,0.035772,0.1127
0.041265,1.152,0.63676,1.6598,0.65245,-223.88,0.28153,0.14858,-0.0026542,0.18437,0.58882
0.04589,0.98732,1.1583,1.6508,0.59073,-265.53,0.12828,0.087671,0.076671,0.34053,0.67287
0.041557,0.99421,1.2042,1.6376,0.44423,-223.29,0.11064,0.039746,0.16932,0.38042,0.59614
0.046491,0.81089,0.95626,1.6231,0.57594,-206.39,0.3445,0.060931,0.079961,0.40876,0.2398
0.038483,0.35231,0.50674,1.6161,0.51606,-145.88,0.37608,0.095127,-0.052634,0.48224,0.15836
0.057753,-0.15063,0.63005,1.5957,0.59988,-89.142,0.17909,0.098344,0.019811,0.46426,0.090513
0.03832,0.082672,0.20359,1.5832,0.57825,-35.03,0.311,0.059002,0.095486,0.58217,0.199
