0.00085692,0.14165,0.3547,1.6702,-0.010794,1.6924,1.2996,1.5041,0.13139,2.5405,1.1458,2.1714
0.011315,0.10313,0.31579,1.6835,-0.032501,1.72,1.2014,1.4585,0.12095,1.9946,0.96508,0.94605
0.029586,0.13474,0.30213,1.1708,-0.062342,1.7164,1.282,1.2192,0.12337,1.3113,0.64223,0.56518
0.030513,0.25087,0.3222,0.95817,-0.10183,1.7191,1.1993,1.1358,0.12078,1.0699,0.096338,0.57787
0.032338,0.34223,0.38966,1.0285,0.017126,1.722,1.5342,2.1054,0.1154,0.89076,-0.055979,0.81574
0.05236,0.25656,0.34329,0.93482,0.2669,1.7033,1.3939,2.4838,0.11514,1.0921,0.1764,0.90145
0.097861,0.35904,0.37837,0.82908,0.43199,1.7023,1.6101,2.4647,0.12266,1.7823,0.39689,0.62872
0.079001,0.5162,0.42946,0.94641,0.5246,1.7146,1.3392,2.5116,0.12338,2.4137,0.56004,0.6838
0.012678,0.56818,0.30423,1.5989,0.59577,1.6956,1.2206,2.586,0.11713,2.0964,0.5157,0.6468
0.012595,0.56567,0.39351,0.99027,0.64503,1.6972,1.4858,2.4021,0.12278,2.0374,0.31763,0.90284
