0.03614,0.1779,0.14391,0.81625,0.073881,0.0042794,1.3163,0.9464,1.0441,0.34504,-0.0015047,-0.027401,-0.0032815,0.96844,0.1806,0.18769,0.54143
0.03902,0.21582,0.22062,2.324,0.072754,-0.0030552,1.4666,0.7293,1.1919,0.38644,-0.023254,-0.15247,0.082698,0.95258,0.033663,0.040568,0.040964
0.037451,0.0086798,0.19969,2.9726,0.076883,-0.0026111,1.5047,1.1266,0.77213,-0.018397,0.038806,-0.15733,0.17001,0.57819,0.49333,0.081223,0.38041
0.016089,0.084468,0.2869,2.65,0.081723,-0.002124,1.4246,1.7919,2.3148,1.9506,0.061672,-0.20548,0.28038,0.6622,1.5493,-0.030257,1.4112
0.037424,0.13213,0.24009,2.2094,0.10258,-0.0016917,1.4718,1.7143,2.1259,2.2743,0.11508,-0.31989,0.22391,0.64265,0.70926,-0.087839,1.7196
0.031358,0.1759,0.2031,1.6056,0.08027,0.00034078,1.5058,2.2486,4.5822,2.9973,0.016773,-0.44895,0.24669,0.6941,1.4238,-0.10206,1.6923
0.031476,0.086133,0.21987,1.7275,0.084302,-0.0055986,1.4869,2.6529,4.2524,3.8905,0.057762,-0.40118,0.075479,0.72035,1.495,-0.049283,1.9274
0.0016917,0.21191,0.22645,1.7138,0.087412,-0.016142,1.4416,2.479,2.9504,3.3305,0.19009,-0.47822,0.10119,0.96039,1.2649,0.015465,1.9868
0.033191,0.1477,0.16342,1.667,0.088809,-0.02929,1.4548,2.7356,3.2941,3.035,0.13635,-0.39193,0.11263,0.92979,0.76186,0.042676,1.6532
0.059543,0.15363,0.060477,0.84367,0.092934,-0.037248,1.4346,2.4718,2.2606,1.4117,0.095185,-0.30987,0.08255,0.032076,0.42636,0.13453,1.3928
