0.016446,0.37235,0.37853,0.37768,0.15105,0.00012933,1.7748,1.4661,0.12466,0.24641,2.3941,2.4674,0.094916
0.016867,0.34886,0.38165,0.62704,0.14278,0.00012367,1.767,1.7287,0.11635,0.20184,1.6466,2.0834,0.09157
0.013177,0.41015,0.3366,0.45535,0.13772,0.00011871,1.7627,1.3826,0.11303,0.16001,1.268,1.2379,0.056794
0.031245,0.52794,0.34299,0.25889,0.14505,0.00011365,1.7592,1.5238,0.12161,0.1125,1.0613,1.0801,0.083574
0.019319,0.42379,0.34626,0.27209,0.1405,0.00010895,1.7584,1.1707,0.13096,0.15797,1.1378,0.69036,0.054589
0.020769,0.3475,0.45787,0.55073,0.13273,0.00010543,1.7567,1.7029,0.12201,0.093171,2.005,0.79922,0.051391
0.016752,0.3122,0.65077,0.78431,0.1347,0.00010344,1.7511,2.0836,0.13157,0.15678,2.2729,0.58589,0.057633
0.024621,0.35184,0.57903,1.1369,0.13096,0.00010108,1.7436,2.0276,0.12388,0.23327,2.0582,0.2696,0.037035
0.017576,0.38207,0.4624,0.83502,0.13353,9.8154e-05,1.7438,1.4465,0.1185,0.14322,2.0661,0.3449,0.032623
0.017447,0.33322,0.35615,0.63561,0.13448,9.5434e-05,1.7389,1.6625,0.11891,0.1098,2.0053,0.40235,0.047219
