0.036551,3.2535,1.7573,2.3393,11.088,0.37484,0.07241,0.043271,0.86481,0.14726
0.048131,3.317,1.7563,3.0637,-12.351,-0.1368,0.091565,0.099483,0.22261,0.10853
0.046156,2.6477,1.752,8.189,-38.098,-0.17584,0.3728,0.14429,0.51595,0.12574
0.064232,1.8674,1.7476,8.5547,-57.375,0.21134,0.61036,0.2018,0.97369,0.056705
0.04305,1.7372,1.7442,6.713,-105.29,0.068546,0.60149,0.22587,1.6323,0.010127
0.050077,1.411,1.7402,6.1194,-126.57,-0.16973,0.57273,0.13807,2.2087,0.35777
0.052459,1.1218,1.7341,5.4029,-165.19,0.48819,0.60437,0.15241,2.3313,0.15527
0.037206,0.69742,1.7294,5.3665,-163.9,0.30703,0.71879,0.24393,2.1268,0.12334
0.084034,0.79504,1.7236,3.2544,-163.2,0.35177,0.53408,0.172,1.5736,0.20478
0.066422,0.69317,1.7195,3.0368,-134.61,0.48326,0.37855,0.043325,1.4109,0.18133
