0.0026657,0.37023,0.16304,0.35945,0.082645,0.00036147,1.781,1.0782,0.14603,0.20256,1.3635,0.60093,0.095187,0.45906
0.0079062,0.34002,0.14958,0.41804,0.090698,0.00036307,1.7775,1.0169,0.14302,0.1398,1.2502,0.30856,0.082816,0.45012
0.0050171,0.29794,0.45163,0.46083,0.094565,0.00036504,1.7767,1.16,0.15486,0.15295,1.1371,0.47438,0.086207,0.82252
0.011081,0.23954,0.44185,0.82186,0.11234,0.00036621,1.7719,1.3235,0.15022,0.073915,0.98991,0.50813,0.0587,0.8469
0.00025104,0.15695,0.38946,1.2063,0.11055,0.00037613,1.7694,1.4748,0.1435,0.0077005,0.97742,0.26344,0.052885,0.73585
0.0085764,0.18162,0.52857,3.1256,0.12106,0.00037916,1.7653,1.6189,0.13816,0.066058,0.57453,0.56633,0.045978,0.71452
0.00029018,0.12176,0.58566,3.6114,0.11041,0.00037681,1.7577,2.6344,0.13476,0.067786,0.58184,1.4124,0.013513,0.89119
0.0029325,0.1478,0.50299,2.8174,0.10705,0.00039506,1.7484,3.3798,0.11744,0.12637,1.2691,4.0146,0.0093572,3.2566
0.015276,0.19241,0.39278,2.6605,0.095749,0.00043139,1.7522,3.8339,0.11529,0.24699,1.699,3.7404,0.032567,2.9721
0.022562,0.13481,0.34689,2.5605,0.10374,0.00044542,1.7503,3.9664,0.13588,0.21534,1.566,3.7424,0.064653,3.2157
