0.059204,0.55461,0.54358,0.56882,0.10974,0.00012687,1.7548,1.1891,3.0141,0.28965,0.11591,0.043326,0.017263,1.122,0.25269,0.035651,0.46115
0.084859,0.37643,0.37864,0.23699,0.11263,0.00017994,1.7458,1.1522,3.4323,0.18781,0.1302,-0.04309,0.05092,1.6404,0.18172,0.086137,0.1901
0.14524,0.39042,0.30337,-0.039803,0.10678,0.00019806,1.7375,1.1158,3.7739,-0.06362,0.14623,-0.072924,0.10485,1.9795,0.40306,0.11481,0.004013
0.11175,0.39435,0.28077,0.40053,0.12297,0.00019132,1.731,1.192,3.0615,-0.23192,0.097779,-0.046936,0.10599,1.6056,0.24219,0.090892,0.1353
0.062047,0.34285,0.30852,0.45044,0.11522,0.0001525,1.7224,1.1599,3.3439,-0.15888,0.0678,0.080977,0.095819,1.5235,0.31081,0.037486,0.5067
0.04534,0.31248,0.39721,0.6347,0.1121,5.5945e-05,1.7122,0.9488,3.3192,0.14087,0.093435,0.15006,0.063688,1.4445,0.33404,0.09257,0.7085
0.0345,0.24642,0.2551,1.2204,0.11526,-0.0001047,1.7047,0.99682,3.2374,0.21632,0.049894,0.14978,0.095453,0.95275,0.58158,0.014205,0.53433
0.036469,0.20948,0.34196,2.5538,0.12089,-0.00032642,1.6977,1.6265,3.1647,0.24838,0.16639,0.16225,0.12519,0.59746,0.71025,0.087932,0.95828
0.031483,0.20359,0.41389,3.1863,0.11126,-0.00059568,1.6886,2.5597,4.1639,0.63773,0.07054,0.34112,0.20963,0.77937,1.3854,0.0027134,0.93573
0.019997,0.21313,0.434,2.522,0.11937,-0.00089576,1.6809,3.583,13.036,1.6621,0.087898,0.71701,0.14236,1.8906,3.8448,0.033091,2.5957
