0.48458,0.31636,1.5917,2.4481,0.063663,0.064093,-0.025156,0.076065,1.33,0.12963
0.51925,0.307,1.6334,2.9694,0.031136,0.082809,-0.080546,0.061436,1.5085,0.087298
0.41703,0.32782,1.6664,3.3924,0.065212,0.17154,-0.096985,0.057677,1.4778,0.11948
0.22217,0.32216,1.7252,3.4048,0.014774,0.25584,0.045618,0.0041389,1.5858,0.21004
0.16329,0.47727,1.6246,2.4927,0.16566,0.085195,0.16996,0.041229,1.4106,0.10655
0.13829,1.4,1.6609,2.8403,0.12147,0.013618,0.25221,0.084159,1.0791,-0.19451
0.073838,2.6139,1.6575,1.8505,0.086069,0.28303,0.22696,0.2271,0.70203,-0.28989
0.20026,2.8605,1.6587,1.2213,0.14643,0.19888,0.32478,0.25339,0.6673,0.0070937
0.059121,2.0741,1.6505,5.6842,0.54612,0.24029,0.49319,0.27866,1.5224,0.28448
0.31553,1.8712,1.6508,5.0018,0.45741,0.38339,0.48262,0.27685,1.8337,0.3208
