0.0039067,0.22885,0.29277,0.32596,0.059331,-0.49899,1.3752,1.0852,2.0088,0.1051,0.070963,1.0732,0.1714,0.099631,0.17033
0.01338,0.32559,0.24115,0.79957,0.065063,0.097512,1.5514,1.25,2.1071,0.1184,0.1322,1.0874,0.26987,0.072564,0.26266
0.024978,0.2912,0.27772,0.78615,0.08841,0.50118,1.5459,1.0178,1.9241,0.14424,0.04179,0.99442,0.37225,0.1599,0.31349
-0.00222,0.25864,0.17978,0.70053,0.079524,-4511.1,1.5889,0.96083,1.6421,0.13691,0.032806,1.0917,0.4118,0.13628,0.64622
0.0023815,0.13115,0.1472,0.54868,0.082349,-0.26038,1.5568,1.0954,1.2222,0.12378,0.021344,0.94162,0.17752,0.11511,0.2172
-0.0074459,0.13348,0.42902,-0.0092262,0.088119,-0.33111,1.5937,1.258,1.2319,0.13333,0.00024528,0.88693,0.33625,0.05041,0.43774
0.010907,0.35392,0.27321,0.57686,0.099863,-0.82521,1.5541,1.2394,1.4928,0.13566,0.063059,0.59182,0.10221,0.024348,0.52103
0.040893,0.27703,0.20399,1.9365,0.086932,-0.61908,1.5333,1.1648,1.0434,0.11497,0.082781,0.17304,-0.099566,0.096527,0.4813
0.013613,0.1696,0.32628,2.2069,0.095024,-1.1229,1.5537,1.9385,0.83123,0.11071,0.11496,-0.30618,0.22705,0.042952,0.17749
0.037388,0.28306,0.22309,1.9921,0.098284,-1.3612,1.5143,2.6072,4.6578,0.11273,0.12576,0.59168,1.1972,0.0062565,1.2995
