0.015253,0.18281,0.42865,1.0035,0.10713,0.00022114,1.7957,1.242,0.11611,0.24867,0.91386,2.2947,0.26269,1.8857
0.014538,0.1861,0.32327,1.1294,0.11226,0.00021981,1.7908,1.0989,0.1299,0.14645,0.53026,1.7692,0.38249,1.5438
0.014417,0.13578,0.29138,0.8011,0.10589,0.00021088,1.7865,0.95302,0.12829,0.077136,0.31611,0.85503,0.36182,1.6681
0.016945,0.20819,0.40073,0.66628,0.12052,0.00020145,1.782,1.191,0.12129,0.11991,0.50554,0.41575,0.22068,1.9049
0.01483,0.2787,0.38311,0.68936,0.13617,0.00018423,1.7767,1.4542,0.13797,0.074186,0.57949,0.6576,0.09291,1.9827
0.014883,0.30255,0.38822,0.77589,0.12804,0.0001609,1.7761,1.7768,0.12559,0.11648,1.326,0.447,0.051733,1.4453
0.014542,0.31881,0.22917,0.93605,0.14958,0.00014332,1.7724,2.0374,0.11967,0.099733,1.7307,0.41127,0.061431,1.2093
0.014988,0.30943,0.33379,1.0554,0.1522,0.00012366,1.7664,1.8104,0.13211,0.12972,1.7626,0.53783,0.046725,1.1761
0.013856,0.30648,0.32823,0.67083,0.11652,0.0001064,1.7643,1.8473,0.1253,0.09086,1.7132,0.43098,0.067317,1.201
0.013727,0.28783,0.42364,0.82718,0.11205,9.0124e-05,1.7605,1.7806,0.11848,0.066724,1.7086,0.37736,-0.013474,1.0081
