0.033693,1.1081,0.31806,1.6498,0.62341,11.343,0.17322,0.035171,-0.021043,0.96292,-0.086073
0.032905,2.1205,0.73807,1.6899,0.9271,10.542,-0.18977,0.017722,0.13278,0.76752,-0.2941
0.03412,2.4945,0.90876,1.6822,0.82699,-12.131,-0.08324,0.079911,0.17443,0.035684,-0.3222
0.055003,1.6301,0.79816,1.6713,0.88428,-54.831,0.14366,0.13268,0.19208,-0.031733,-0.239
0.058989,0.95783,0.41283,1.6569,0.80654,-122.7,0.56308,0.27024,0.17804,-0.10162,0.15483
0.059702,1.5258,0.34332,1.6418,0.68662,-140.15,0.56748,0.37216,0.18458,0.045834,0.62432
0.042061,1.3008,0.28922,1.6352,0.86008,-199.15,0.57828,0.28944,0.069338,0.02087,0.29739
0.026889,1.442,0.72826,1.6271,0.92165,-210.97,0.28536,0.19271,0.020545,0.077392,0.40084
0.0428,1.8738,1.0278,1.6116,0.79657,-257.96,0.20994,0.1114,0.071809,0.23883,0.59624
0.040231,1.3134,1.2767,1.5896,0.63616,-221.65,0.17684,0.061733,0.17801,0.17464,0.30414
