0.043382,0.29124,0.17605,1.3996,0.074902,0.3528,1.5973,0.26788,1.6656,-15.637,0.74985,0.16991,0.11131,-0.0074431,0.15789,0.54922,0.14537,-0.044449
0.002822,0.14336,0.13472,1.2629,0.077857,0.18872,1.6395,0.90896,1.0837,-4.2629,2.4431,0.29509,0.21165,-0.057668,0.12422,0.67038,0.37586,-0.1415
0.0066742,-0.00071187,0.29311,0.18432,0.072195,0.20391,1.6673,1.2646,1.5601,9.6001,2.5634,0.22414,0.25617,0.052099,0.0075581,0.34305,0.24453,-0.068841
0.013644,-0.00063365,0.27893,0.02841,0.077166,0.18387,1.6633,0.72928,0.60823,7.0808,2.6301,0.20608,0.16513,-0.0077564,0.15202,0.23003,0.31966,0.098812
0.024972,-0.030037,0.30298,-0.29384,0.079917,0.20865,1.657,0.60463,-0.38283,15.435,2.7399,0.23455,0.12462,0.0036493,0.0055637,0.012668,0.21133,0.068637
0.073169,0.15645,0.30816,-0.17345,0.089066,0.18445,1.645,0.5424,-0.049136,22.535,1.8579,0.11166,0.079551,0.0042984,0.017342,0.058951,0.31289,-0.13054
-0.019937,0.36416,0.25986,1.2446,0.087721,0.19351,1.6213,0.73328,0.22717,17.224,0.77823,0.067224,0.15638,0.046672,0.059369,0.035866,0.38819,-0.1646
-0.025164,0.17651,0.29188,2.0332,0.094844,0.20933,1.6183,0.9532,1.0677,20.989,0.27868,0.080015,0.2978,0.070594,0.016971,-0.064704,0.26452,-0.22911
-0.034748,0.29985,0.33969,1.4988,0.089923,0.24089,1.6134,0.50031,-0.0082318,-54.736,-0.53493,0.0035632,0.12046,0.027346,0.049307,-0.0378,0.11752,-0.10193
-0.042579,0.35017,0.29211,1.1825,0.094789,0.33133,1.5927,0.78524,-1.3506,-100.54,-1.0055,-0.018341,0.15143,0.014256,0.12604,0.16086,-0.10015,-0.06245
