0.0001413,0.066427,0.53621,1.0461,0.058157,0.17368,1.5503,2.031,5.4554,0.79506,-0.031876,0.16065,0.27841,0.6487,1.1723,0.14291,0.71112
-0.021003,-0.035061,0.5384,1.1679,0.064027,0.18365,1.5814,2.0928,5.5981,0.69079,0.0182,0.37637,0.23937,1.05,0.97286,0.094084,0.80043
-0.0036556,-0.083066,0.15066,1.0674,0.059091,0.17168,1.6115,2.798,5.7923,0.95414,0.12878,0.43647,0.081667,1.1629,0.99221,-0.021535,0.70467
0.040172,-0.032071,0.05736,1.2664,0.08986,-0.15408,1.6151,3.2418,5.9665,1.2261,0.24436,0.477,0.072814,1.228,1.0136,-0.021951,0.81564
0.035134,0.030926,0.22633,1.3384,0.10984,-1.6224,1.5943,3.053,5.7289,1.0132,-0.030985,0.58198,0.033492,1.2821,1.0948,-0.09501,0.58993
0.013854,0.14458,0.11517,1.1061,0.08788,-3.4799,1.5701,2.8665,4.3987,0.71014,0.26207,0.63153,0.097574,1.0726,1.444,0.08745,0.44927
0.016188,0.019032,0.37667,0.0017394,0.085595,-5.0826,1.5733,2.3692,2.5525,0.30631,0.11984,0.54963,0.092295,0.71043,1.272,-0.057249,0.2957
0.04151,-0.01605,0.43205,0.35057,0.10811,-6.3122,1.577,2.1033,2.2678,0.065901,0.20741,0.51458,0.098728,0.54647,1.9129,-0.045211,0.46443
-0.023176,0.089349,0.35155,0.8485,0.10117,-7.1786,1.5431,2.4056,1.1578,0.085033,0.088837,0.34448,0.059962,0.38198,1.1495,0.14149,0.47134
0.0034258,0.25662,0.43408,0.96572,0.093854,-7.4352,1.5378,2.1527,0.69323,0.044378,-0.07489,0.24855,-0.0006304,0.64763,0.40018,0.14404,0.3596
