0.032279,0.95248,1.7689,1.1511,9.4941,0.14525,0.17308,-0.03121,0.72221,1.0975
0.02087,1.0658,1.7695,1.5057,13.845,0.056721,0.19431,0.048754,0.77893,0.34644
0.00016023,0.93225,1.7646,1.7433,10.375,0.1567,0.22854,-0.027717,0.95999,0.15364
-0.020534,0.52628,1.769,1.383,11.225,0.12823,0.25518,-0.0068291,0.86116,-0.056819
-0.019883,0.45482,1.757,1.0535,-5.3496,0.23694,0.21786,0.014365,1.0875,0.068236
0.0093906,0.69982,1.7504,1.6168,-13.964,0.23362,0.17629,0.0079679,1.3331,0.081847
0.031058,1.1253,1.7487,1.1388,-17.523,-0.082037,0.37501,0.015759,1.5381,0.24402
0.040796,3.0308,1.7413,1.8057,-7.3307,0.27204,0.34246,0.023526,1.4572,0.29971
0.047976,3.2191,1.741,2.6334,-28.148,-0.12913,0.29215,0.09092,0.78922,0.22568
0.046051,2.5678,1.7322,7.7798,-52.078,-0.18605,0.56367,0.13334,1.0267,0.19996
