-0.017256,0.32719,0.57531,2.1407,0.11188,-0.0012532,1.7582,4.8151,17.356,2.4401,0.098815,1.178,0.20552,3.8307,4.1268,-0.068686,2.7556
0.0094037,0.28519,0.25399,2.1811,0.11158,-0.0014973,1.748,4.9214,15.738,2.594,0.17352,1.1404,0.15766,4.2289,4.2367,0.049668,2.992
0.11759,0.23852,0.23946,1.9072,0.11962,-0.0017133,1.7406,5.0889,15.058,2.4588,0.27539,1.2844,0.19072,4.347,4.4944,0.076984,2.3607
0.030632,0.24149,0.20148,1.8225,0.1303,-0.0018294,1.7337,4.5055,13.981,2.0172,0.089072,1.2805,0.20485,3.9609,4.0975,0.066829,1.9543
-0.0013847,0.19665,0.30495,1.2291,0.1135,-0.001838,1.7263,4.1645,12.036,1.5008,0.1405,1.1894,0.17872,3.286,3.3239,0.047976,1.7701
-0.0001453,0.13761,0.32533,0.6171,0.11057,-0.0017584,1.7187,3.6504,5.7225,0.77116,0.15223,1.0719,0.19434,2.0007,1.9374,0.021023,1.4696
0.026134,0.14332,0.39551,0.8184,0.12742,-0.0015689,1.7089,3.3916,3.9793,0.34145,0.20605,0.86149,0.21119,1.3494,2.6778,0.021844,0.99251
-0.0025083,0.19593,0.32405,1.0126,0.1202,-0.0012932,1.7004,3.3417,2.4192,0.25986,0.11707,0.52227,0.16725,1.2671,1.5424,0.066177,0.90755
-0.001756,0.33699,0.36961,0.8797,0.11111,-0.0010082,1.6933,3.0603,2.0628,0.25083,0.14318,0.41909,0.1085,1.3066,0.60561,0.18259,0.82988
0.009414,0.39621,0.41909,0.62473,0.13738,-0.00074081,1.6846,2.9423,1.6138,0.29424,0.17607,0.36607,0.17801,1.4747,0.51363,0.1269,0.80548
