0.032911,0.34309,0.56828,0.90686,0.089139,0.00020231,1.7899,1.6889,0.12742,0.054372,1.6388,0.16487,0.098632,0.84464
0.01898,0.29953,0.50598,1.0527,0.10674,0.00018128,1.7878,1.5542,0.11485,0.053297,1.7114,-0.11508,0.007213,0.68611
0.017563,0.34114,0.49865,0.78936,0.11196,0.00016813,1.7825,1.4459,0.12637,0.14317,1.7409,0.20197,0.050974,0.68745
0.018418,0.36028,0.43473,0.72379,0.12022,0.00016558,1.7809,1.3619,0.12426,0.11614,1.5398,0.063862,0.084896,0.76078
0.018009,0.34158,0.44176,0.91136,0.11068,0.00016275,1.777,1.3216,0.12626,0.15781,1.3727,0.1812,0.085556,0.95199
0.017662,0.2803,0.44292,1.1215,0.10707,0.00016169,1.7715,1.4072,0.12061,0.072326,1.2321,0.40275,0.044476,0.93313
0.015987,0.34083,0.42725,1.3866,0.10283,0.0001664,1.767,1.4791,0.12527,0.065412,1.0759,0.49001,0.031216,0.77069
0.015785,0.43034,0.48298,3.0718,0.11877,0.00016871,1.7638,1.74,0.11845,0.122,0.6235,0.63733,0.046199,0.82267
0.015467,0.32919,0.52723,3.9843,0.11086,0.00017129,1.7588,2.4234,0.11927,0.053423,0.60242,1.4117,0.039602,0.90829
0.015703,0.26923,0.41449,2.9265,0.10861,0.00017283,1.7557,3.1307,0.11914,0.16721,1.1421,3.8421,0.041529,3.0127
