0.014196,0.2764,0.17255,0.21751,-0.57303,0.82023,1.7859,1.5722,0.16034,0.20835,1.5847,0.6659
0.0083176,0.23915,0.28802,0.45366,-1.1399,0.84659,1.7789,1.5137,0.146,0.15135,1.4826,0.7903
0.01399,0.28872,0.39776,0.36098,-1.5031,0.7486,1.7726,1.3981,0.1482,0.086312,1.277,0.58566
0.01367,0.40627,0.35271,0.60352,-1.5392,0.73132,1.7635,1.5077,0.14703,0.087802,1.0114,0.75412
0.010524,0.38066,0.35522,2.6809,-1.9218,0.77108,1.7535,1.4873,0.14426,0.10385,0.13057,0.20806
0.0035118,0.35403,0.65583,3.5671,-2.0394,0.77256,1.747,1.6464,0.1479,0.086368,-0.32603,0.17893
0.0015055,0.27095,0.50776,2.8873,-1.713,0.75414,1.7389,1.7615,0.14957,0.037085,-0.08511,0.15953
0.011389,0.36932,0.29955,2.8922,-0.99169,0.7575,1.7297,1.7095,0.14538,0.080166,-0.074634,0.13155
0.01452,0.35407,0.31536,2.7551,-0.80418,0.90648,1.7225,1.7739,0.1498,0.073151,0.26906,0.11846
0.013083,0.34197,0.31443,2.4591,-0.42307,0.79956,1.7137,1.731,0.1433,-0.013077,0.47509,0.056633
