0.053385,0.7825,1.7005,2.0171,8.4027,0.15488,0.20326,8.8051e-05,1.5847,0.4492
0.065014,0.29614,1.6927,1.7076,6.5379,0.10895,0.19529,-0.0046733,1.9172,0.38955
0.063827,0.038258,1.7348,1.9695,-1.7624,0.21418,0.17279,0.12825,1.7816,-0.079776
0.056026,0.77676,1.7403,2.156,-1.1872,0.091661,0.14325,0.13447,1.9789,0.096433
0.04002,0.85686,1.7426,2.2638,-8.6898,0.12901,0.23896,0.031603,1.7664,0.42986
0.02738,2.255,1.7312,1.6318,-1.8633,0.23772,0.34809,0.051681,1.7939,0.47684
0.031674,3.5753,1.7248,3.0043,-13.449,0.10227,0.22591,0.08299,1.2334,0.23954
0.034799,3.2315,1.7193,4.6963,-52.129,0.10377,0.41884,0.20461,0.71658,-0.19871
0.048977,2.2755,1.7225,15.25,-113.41,0.064999,0.9207,0.29883,1.2647,-0.28803
0.066958,2.2862,1.7128,16.482,-171.75,0.075219,1.1955,0.33743,1.8819,-0.14687
