0.016784,0.2403,0.40739,0.36226,0.12381,3.6796e-05,1.7963,1.4453,0.11311,0.079203,1.6457,0.27461,0.040422
0.016294,0.24369,0.43755,0.32305,0.12434,2.6621e-05,1.792,1.4862,0.10716,0.079138,1.6179,0.24144,0.044035
0.016485,0.26004,0.43014,0.2094,0.12495,1.6905e-05,1.7891,1.665,0.10334,0.078043,1.5038,0.20595,0.03792
0.01809,0.25515,0.44549,0.15511,0.12286,9.6866e-06,1.7855,1.634,0.095899,0.076142,1.3818,0.16854,0.03732
0.016161,0.2688,0.48034,0.24879,0.12365,4.5916e-06,1.7814,1.5892,0.092021,0.069583,1.3723,0.13396,0.03962
0.015407,0.28274,0.4509,0.27808,0.12361,1.123e-06,1.7773,1.5606,0.088184,0.066911,1.3412,0.10464,0.034943
0.011542,0.2748,0.40869,0.24893,0.12245,2.5288e-07,1.7739,1.5241,0.083394,0.065815,1.331,0.08937,0.030811
0.01031,0.25663,0.37452,0.20642,0.1225,-2.3582e-07,1.7702,1.4651,0.078981,0.063168,1.3312,0.07477,0.026103
0.0095543,0.23209,0.35692,0.20201,0.12249,-2.9042e-07,1.7665,1.3954,0.07596,0.057782,1.3172,0.062973,0.022563
0.008889,0.21978,0.34717,0.19905,0.1216,-1.1111e-07,1.7627,1.3405,0.072128,0.053856,1.3073,0.057296,0.020415
